entity_id,committee_code,committee_desc,committee_role_desc,unit_desc
854347,NULL,NULL,NULL,NULL
854363,NULL,NULL,NULL,NULL
854379,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
854379,MU5,*Haas Development Council,Volunteer,Business
854398,NULL,NULL,NULL,NULL
854409,NULL,NULL,NULL,NULL
854431,NULL,NULL,NULL,NULL
854513,NULL,NULL,NULL,NULL
854536,NULL,NULL,NULL,NULL
854607,NULL,NULL,NULL,NULL
854617,NULL,NULL,NULL,NULL
854941,NULL,NULL,NULL,NULL
855095,NULL,NULL,NULL,NULL
855097,NULL,NULL,NULL,NULL
855108,NULL,NULL,NULL,NULL
855133,NULL,NULL,NULL,NULL
855174,NULL,NULL,NULL,NULL
855214,NULL,NULL,NULL,NULL
855278,NULL,NULL,NULL,NULL
855318,NULL,NULL,NULL,NULL
855340,NULL,NULL,NULL,NULL
855347,NULL,NULL,NULL,NULL
855412,NULL,NULL,NULL,NULL
855445,NULL,NULL,NULL,NULL
855452,NULL,NULL,NULL,NULL
855519,NULL,NULL,NULL,NULL
855520,NULL,NULL,NULL,NULL
855564,NULL,NULL,NULL,NULL
855612,AU49,Haas HAN Portland Chapter Board,Member,Business
855620,AU66,*Haas Evening-Weekend MBA Exec Council,Volunteer,Business
855629,NULL,NULL,NULL,NULL
855631,NULL,NULL,NULL,NULL
855960,NULL,NULL,NULL,NULL
856164,NULL,NULL,NULL,NULL
856185,NULL,NULL,NULL,NULL
856254,NULL,NULL,NULL,NULL
856717,NULL,NULL,NULL,NULL
856734,NULL,NULL,NULL,NULL
856735,NULL,NULL,NULL,NULL
856781,NULL,NULL,NULL,NULL
856914,NULL,NULL,NULL,NULL
856991,NULL,NULL,NULL,NULL
857112,R2008,Class of 2008 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
857116,NULL,NULL,NULL,NULL
857226,NULL,NULL,NULL,NULL
857290,NULL,NULL,NULL,NULL
857305,AU35,Haas HAN New York City Chapter Board,Member,Business
857305,AU35,Haas HAN New York City Chapter Board,President,Business
857312,NULL,NULL,NULL,NULL
857419,NULL,NULL,NULL,NULL
857459,NULL,NULL,NULL,NULL
857765,NULL,NULL,NULL,NULL
857873,NULL,NULL,NULL,NULL
857940,NULL,NULL,NULL,NULL
858014,NULL,NULL,NULL,NULL
858107,NULL,NULL,NULL,NULL
858227,NULL,NULL,NULL,NULL
858275,NULL,NULL,NULL,NULL
858285,NULL,NULL,NULL,NULL
858300,NULL,NULL,NULL,NULL
858350,NULL,NULL,NULL,NULL
858353,NULL,NULL,NULL,NULL
858355,NULL,NULL,NULL,NULL
858394,NULL,NULL,NULL,NULL
858442,NULL,NULL,NULL,NULL
858539,NULL,NULL,NULL,NULL
858759,NULL,NULL,NULL,NULL
858839,NULL,NULL,NULL,NULL
858903,NULL,NULL,NULL,NULL
859231,NULL,NULL,NULL,NULL
859619,NULL,NULL,NULL,NULL
859640,NULL,NULL,NULL,NULL
859700,NULL,NULL,NULL,NULL
859712,NULL,NULL,NULL,NULL
860432,NULL,NULL,NULL,NULL
860961,NULL,NULL,NULL,NULL
861056,NULL,NULL,NULL,NULL
862335,NULL,NULL,NULL,NULL
862447,AU2,Haas Council,Member,Business
862447,AU31,Haas HAN East Bay Chapter Board,Member,Business
862447,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
862466,NULL,NULL,NULL,NULL
862469,R2010,Class of 2010 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
862508,NULL,NULL,NULL,NULL
862588,NULL,NULL,NULL,NULL
862612,NULL,NULL,NULL,NULL
862670,NULL,NULL,NULL,NULL
862754,NULL,NULL,NULL,NULL
862811,NULL,NULL,NULL,NULL
862816,NULL,NULL,NULL,NULL
862874,NULL,NULL,NULL,NULL
862884,NULL,NULL,NULL,NULL
863019,NULL,NULL,NULL,NULL
863150,NULL,NULL,NULL,NULL
863155,NULL,NULL,NULL,NULL
863284,NULL,NULL,NULL,NULL
863348,NULL,NULL,NULL,NULL
863430,NULL,NULL,NULL,NULL
863446,NULL,NULL,NULL,NULL
863507,NULL,NULL,NULL,NULL
863657,NULL,NULL,NULL,NULL
863683,NULL,NULL,NULL,NULL
863685,NULL,NULL,NULL,NULL
863699,NULL,NULL,NULL,NULL
863721,NULL,NULL,NULL,NULL
863743,NULL,NULL,NULL,NULL
863795,NULL,NULL,NULL,NULL
863861,NULL,NULL,NULL,NULL
863885,NULL,NULL,NULL,NULL
863891,NULL,NULL,NULL,NULL
864016,NULL,NULL,NULL,NULL
864043,NULL,NULL,NULL,NULL
864059,NULL,NULL,NULL,NULL
864065,NULL,NULL,NULL,NULL
864095,NULL,NULL,NULL,NULL
864101,NULL,NULL,NULL,NULL
864131,NULL,NULL,NULL,NULL
864141,NULL,NULL,NULL,NULL
864179,NULL,NULL,NULL,NULL
864228,NULL,NULL,NULL,NULL
864242,NULL,NULL,NULL,NULL
864253,NULL,NULL,NULL,NULL
864276,NULL,NULL,NULL,NULL
864309,NULL,NULL,NULL,NULL
864311,NULL,NULL,NULL,NULL
864316,NULL,NULL,NULL,NULL
864317,NULL,NULL,NULL,NULL
864366,NULL,NULL,NULL,NULL
864368,NULL,NULL,NULL,NULL
864371,NULL,NULL,NULL,NULL
864372,NULL,NULL,NULL,NULL
864394,NULL,NULL,NULL,NULL
864452,NULL,NULL,NULL,NULL
864478,NULL,NULL,NULL,NULL
864667,NULL,NULL,NULL,NULL
864713,NULL,NULL,NULL,NULL
864767,NULL,NULL,NULL,NULL
864805,NULL,NULL,NULL,NULL
865722,NULL,NULL,NULL,NULL
866178,NULL,NULL,NULL,NULL
867671,NULL,NULL,NULL,NULL
867737,NULL,NULL,NULL,NULL
867879,NULL,NULL,NULL,NULL
867892,NULL,NULL,NULL,NULL
867914,NULL,NULL,NULL,NULL
868085,NULL,NULL,NULL,NULL
868309,NULL,NULL,NULL,NULL
868323,NULL,NULL,NULL,NULL
868351,NULL,NULL,NULL,NULL
868361,NULL,NULL,NULL,NULL
868380,NULL,NULL,NULL,NULL
868392,NULL,NULL,NULL,NULL
868432,NULL,NULL,NULL,NULL
868624,NULL,NULL,NULL,NULL
868655,NULL,NULL,NULL,NULL
868696,NULL,NULL,NULL,NULL
868728,NULL,NULL,NULL,NULL
868759,NULL,NULL,NULL,NULL
868918,NULL,NULL,NULL,NULL
869216,NULL,NULL,NULL,NULL
869259,NULL,NULL,NULL,NULL
869768,NULL,NULL,NULL,NULL
869794,NULL,NULL,NULL,NULL
869829,NULL,NULL,NULL,NULL
869837,NULL,NULL,NULL,NULL
869854,NULL,NULL,NULL,NULL
869991,NULL,NULL,NULL,NULL
870184,NULL,NULL,NULL,NULL
870701,NULL,NULL,NULL,NULL
870702,NULL,NULL,NULL,NULL
870746,NULL,NULL,NULL,NULL
870893,NULL,NULL,NULL,NULL
870931,NULL,NULL,NULL,NULL
870952,NULL,NULL,NULL,NULL
870983,NULL,NULL,NULL,NULL
871058,NULL,NULL,NULL,NULL
871231,NULL,NULL,NULL,NULL
871236,R2010,Class of 2010 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
871323,NULL,NULL,NULL,NULL
871355,NULL,NULL,NULL,NULL
871360,NULL,NULL,NULL,NULL
871368,NULL,NULL,NULL,NULL
871390,NULL,NULL,NULL,NULL
871409,NULL,NULL,NULL,NULL
871415,NULL,NULL,NULL,NULL
871453,NULL,NULL,NULL,NULL
871514,NULL,NULL,NULL,NULL
871621,NULL,NULL,NULL,NULL
871638,NULL,NULL,NULL,NULL
871721,NULL,NULL,NULL,NULL
871733,NULL,NULL,NULL,NULL
871801,NULL,NULL,NULL,NULL
871806,NULL,NULL,NULL,NULL
871842,NULL,NULL,NULL,NULL
871861,NULL,NULL,NULL,NULL
871875,NULL,NULL,NULL,NULL
871889,NULL,NULL,NULL,NULL
871971,NULL,NULL,NULL,NULL
871977,NULL,NULL,NULL,NULL
871978,NULL,NULL,NULL,NULL
872001,NULL,NULL,NULL,NULL
872029,NULL,NULL,NULL,NULL
872035,NULL,NULL,NULL,NULL
872050,NULL,NULL,NULL,NULL
872075,NULL,NULL,NULL,NULL
872127,NULL,NULL,NULL,NULL
872209,NULL,NULL,NULL,NULL
872256,NULL,NULL,NULL,NULL
872282,NULL,NULL,NULL,NULL
872296,NULL,NULL,NULL,NULL
872309,NULL,NULL,NULL,NULL
872336,NULL,NULL,NULL,NULL
872375,NULL,NULL,NULL,NULL
872508,NULL,NULL,NULL,NULL
872535,NULL,NULL,NULL,NULL
872545,NULL,NULL,NULL,NULL
872600,NULL,NULL,NULL,NULL
872660,NULL,NULL,NULL,NULL
872672,NULL,NULL,NULL,NULL
872679,NULL,NULL,NULL,NULL
872705,NULL,NULL,NULL,NULL
872710,NULL,NULL,NULL,NULL
872716,NULL,NULL,NULL,NULL
872728,NULL,NULL,NULL,NULL
872742,NULL,NULL,NULL,NULL
872769,NULL,NULL,NULL,NULL
872788,NULL,NULL,NULL,NULL
872791,NULL,NULL,NULL,NULL
872833,NULL,NULL,NULL,NULL
872845,NULL,NULL,NULL,NULL
872909,NULL,NULL,NULL,NULL
872928,NULL,NULL,NULL,NULL
872967,NULL,NULL,NULL,NULL
872974,NULL,NULL,NULL,NULL
873017,NULL,NULL,NULL,NULL
873046,NULL,NULL,NULL,NULL
873071,NULL,NULL,NULL,NULL
873142,NULL,NULL,NULL,NULL
873163,NULL,NULL,NULL,NULL
873177,NULL,NULL,NULL,NULL
873215,NULL,NULL,NULL,NULL
873238,NULL,NULL,NULL,NULL
873248,NULL,NULL,NULL,NULL
873260,NULL,NULL,NULL,NULL
873267,NULL,NULL,NULL,NULL
873294,NULL,NULL,NULL,NULL
873296,NULL,NULL,NULL,NULL
873436,NULL,NULL,NULL,NULL
873499,NULL,NULL,NULL,NULL
873541,NULL,NULL,NULL,NULL
873560,NULL,NULL,NULL,NULL
873571,NULL,NULL,NULL,NULL
873600,MABEN,Medical Advisory Board,Member,Engineering
873692,NULL,NULL,NULL,NULL
873784,NULL,NULL,NULL,NULL
874913,NULL,NULL,NULL,NULL
875056,NULL,NULL,NULL,NULL
875093,NULL,NULL,NULL,NULL
875102,NULL,NULL,NULL,NULL
875117,NULL,NULL,NULL,NULL
875150,NULL,NULL,NULL,NULL
875276,NULL,NULL,NULL,NULL
875326,NULL,NULL,NULL,NULL
875376,NULL,NULL,NULL,NULL
875404,NULL,NULL,NULL,NULL
875533,NULL,NULL,NULL,NULL
875853,NULL,NULL,NULL,NULL
875864,NULL,NULL,NULL,NULL
875879,NULL,NULL,NULL,NULL
875888,NULL,NULL,NULL,NULL
875964,NULL,NULL,NULL,NULL
876011,NULL,NULL,NULL,NULL
876085,NULL,NULL,NULL,NULL
876099,NULL,NULL,NULL,NULL
876100,NULL,NULL,NULL,NULL
876257,NULL,NULL,NULL,NULL
876335,NULL,NULL,NULL,NULL
876422,NULL,NULL,NULL,NULL
876444,NULL,NULL,NULL,NULL
876504,NULL,NULL,NULL,NULL
876564,NULL,NULL,NULL,NULL
876689,NULL,NULL,NULL,NULL
876803,NULL,NULL,NULL,NULL
876823,NULL,NULL,NULL,NULL
876829,NULL,NULL,NULL,NULL
876873,NULL,NULL,NULL,NULL
876879,NULL,NULL,NULL,NULL
876998,NULL,NULL,NULL,NULL
877065,NULL,NULL,NULL,NULL
877102,NULL,NULL,NULL,NULL
877460,NULL,NULL,NULL,NULL
877638,NULL,NULL,NULL,NULL
877663,NULL,NULL,NULL,NULL
877713,NULL,NULL,NULL,NULL
877832,NULL,NULL,NULL,NULL
877873,NULL,NULL,NULL,NULL
877972,R2011,Class of 2011 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
877993,NULL,NULL,NULL,NULL
878129,NULL,NULL,NULL,NULL
878233,NULL,NULL,NULL,NULL
878248,NULL,NULL,NULL,NULL
878251,NULL,NULL,NULL,NULL
878334,NULL,NULL,NULL,NULL
878366,NULL,NULL,NULL,NULL
878377,NULL,NULL,NULL,NULL
878407,NULL,NULL,NULL,NULL
878448,NULL,NULL,NULL,NULL
878604,NULL,NULL,NULL,NULL
878853,NULL,NULL,NULL,NULL
878928,NULL,NULL,NULL,NULL
878936,NULL,NULL,NULL,NULL
879112,NULL,NULL,NULL,NULL
879134,NULL,NULL,NULL,NULL
879144,NULL,NULL,NULL,NULL
879145,NULL,NULL,NULL,NULL
879171,NULL,NULL,NULL,NULL
879190,NULL,NULL,NULL,NULL
879219,NULL,NULL,NULL,NULL
879244,NULL,NULL,NULL,NULL
879245,NULL,NULL,NULL,NULL
879308,BCBJX,Berkeley Club of Beijing Exec Comm,Volunteer,International Relations - UDAR
879392,ME3,Engineerng Alumni Society Board Of Direc,Member,Cal Alumni Association
879466,NULL,NULL,NULL,NULL
879486,NULL,NULL,NULL,NULL
879501,NULL,NULL,NULL,NULL
879570,NULL,NULL,NULL,NULL
879607,NULL,NULL,NULL,NULL
879647,NULL,NULL,NULL,NULL
879725,NULL,NULL,NULL,NULL
879754,NULL,NULL,NULL,NULL
879760,NULL,NULL,NULL,NULL
879777,NULL,NULL,NULL,NULL
879782,NULL,NULL,NULL,NULL
879843,NULL,NULL,NULL,NULL
879856,NULL,NULL,NULL,NULL
879897,NULL,NULL,NULL,NULL
879992,NULL,NULL,NULL,NULL
880076,NULL,NULL,NULL,NULL
880110,NULL,NULL,NULL,NULL
880193,NULL,NULL,NULL,NULL
880209,NULL,NULL,NULL,NULL
880303,NULL,NULL,NULL,NULL
880397,NULL,NULL,NULL,NULL
880415,NULL,NULL,NULL,NULL
880469,NULL,NULL,NULL,NULL
880554,NULL,NULL,NULL,NULL
880618,NULL,NULL,NULL,NULL
880639,NULL,NULL,NULL,NULL
880646,NULL,NULL,NULL,NULL
880657,NULL,NULL,NULL,NULL
880715,NULL,NULL,NULL,NULL
880837,NULL,NULL,NULL,NULL
880902,NULL,NULL,NULL,NULL
880998,NULL,NULL,NULL,NULL
881115,NULL,NULL,NULL,NULL
881135,NULL,NULL,NULL,NULL
881173,NULL,NULL,NULL,NULL
881194,NULL,NULL,NULL,NULL
881264,NULL,NULL,NULL,NULL
881328,NULL,NULL,NULL,NULL
881395,NULL,NULL,NULL,NULL
881411,NULL,NULL,NULL,NULL
881445,NULL,NULL,NULL,NULL
881651,NULL,NULL,NULL,NULL
881667,NULL,NULL,NULL,NULL
881692,NULL,NULL,NULL,NULL
881733,NULL,NULL,NULL,NULL
881932,NULL,NULL,NULL,NULL
881934,NULL,NULL,NULL,NULL
881987,NULL,NULL,NULL,NULL
882031,NULL,NULL,NULL,NULL
882222,NULL,NULL,NULL,NULL
882227,NULL,NULL,NULL,NULL
882253,NULL,NULL,NULL,NULL
882302,NULL,NULL,NULL,NULL
882361,NULL,NULL,NULL,NULL
882513,NULL,NULL,NULL,NULL
882551,NULL,NULL,NULL,NULL
882553,NULL,NULL,NULL,NULL
882564,NULL,NULL,NULL,NULL
882593,NULL,NULL,NULL,NULL
882609,NULL,NULL,NULL,NULL
882616,NULL,NULL,NULL,NULL
882669,NULL,NULL,NULL,NULL
882732,NULL,NULL,NULL,NULL
882745,NULL,NULL,NULL,NULL
882762,NULL,NULL,NULL,NULL
882767,NULL,NULL,NULL,NULL
882788,NULL,NULL,NULL,NULL
882818,NULL,NULL,NULL,NULL
882826,NULL,NULL,NULL,NULL
882833,NULL,NULL,NULL,NULL
882840,R2010,Class of 2010 Reunion Committee,Co-Chair,Milestone & Next Gen Philanthropy - UDAR
882840,R2010,Class of 2010 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
882846,NULL,NULL,NULL,NULL
882887,NULL,NULL,NULL,NULL
882961,NULL,NULL,NULL,NULL
883024,NULL,NULL,NULL,NULL
883069,NULL,NULL,NULL,NULL
883079,NULL,NULL,NULL,NULL
883096,NULL,NULL,NULL,NULL
883116,NULL,NULL,NULL,NULL
883254,NULL,NULL,NULL,NULL
883271,NULL,NULL,NULL,NULL
883299,NULL,NULL,NULL,NULL
883303,NULL,NULL,NULL,NULL
883350,NULL,NULL,NULL,NULL
883374,NULL,NULL,NULL,NULL
883391,NULL,NULL,NULL,NULL
883619,NULL,NULL,NULL,NULL
883723,NULL,NULL,NULL,NULL
883802,NULL,NULL,NULL,NULL
883869,NULL,NULL,NULL,NULL
883886,NULL,NULL,NULL,NULL
883893,NULL,NULL,NULL,NULL
883901,NULL,NULL,NULL,NULL
883993,NULL,NULL,NULL,NULL
884013,NULL,NULL,NULL,NULL
884016,NULL,NULL,NULL,NULL
884078,NULL,NULL,NULL,NULL
884087,NULL,NULL,NULL,NULL
884132,NULL,NULL,NULL,NULL
884139,NULL,NULL,NULL,NULL
884191,NULL,NULL,NULL,NULL
884225,NULL,NULL,NULL,NULL
884255,NULL,NULL,NULL,NULL
884288,NULL,NULL,NULL,NULL
884410,NULL,NULL,NULL,NULL
884473,NULL,NULL,NULL,NULL
884525,NULL,NULL,NULL,NULL
884701,NULL,NULL,NULL,NULL
884718,NULL,NULL,NULL,NULL
884721,NULL,NULL,NULL,NULL
884745,NULL,NULL,NULL,NULL
884865,NULL,NULL,NULL,NULL
884987,NULL,NULL,NULL,NULL
885076,AU2,Haas Council,Member,Business
885076,AU31,Haas HAN East Bay Chapter Board,Board Member,Business
885076,BUM12,Haas Annual Fund (HAF) Student Campaign,Co-Chair,Business
885076,MU10,*Haas Class Gift Committee,Member,Business
885076,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
885076,MU5,*Haas Development Council,Member,Business
885076,R2008,Class of 2008 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
885076,UV3,All Class Giving Council,Volunteer,Milestone & Next Gen Philanthropy - UDAR
885119,NULL,NULL,NULL,NULL
885125,NULL,NULL,NULL,NULL
885138,NULL,NULL,NULL,NULL
885151,NULL,NULL,NULL,NULL
885194,NULL,NULL,NULL,NULL
885224,NULL,NULL,NULL,NULL
885233,NULL,NULL,NULL,NULL
885290,NULL,NULL,NULL,NULL
885437,NULL,NULL,NULL,NULL
885440,NULL,NULL,NULL,NULL
885523,NULL,NULL,NULL,NULL
885562,NULL,NULL,NULL,NULL
885638,NULL,NULL,NULL,NULL
885657,NULL,NULL,NULL,NULL
885672,NULL,NULL,NULL,NULL
885744,NULL,NULL,NULL,NULL
885773,NULL,NULL,NULL,NULL
885785,NULL,NULL,NULL,NULL
885814,NULL,NULL,NULL,NULL
885872,NULL,NULL,NULL,NULL
885892,NULL,NULL,NULL,NULL
885949,NULL,NULL,NULL,NULL
885978,NULL,NULL,NULL,NULL
886046,NULL,NULL,NULL,NULL
886139,NULL,NULL,NULL,NULL
886229,NULL,NULL,NULL,NULL
886238,NULL,NULL,NULL,NULL
886285,NULL,NULL,NULL,NULL
886315,NULL,NULL,NULL,NULL
886516,NULL,NULL,NULL,NULL
886531,NULL,NULL,NULL,NULL
886631,NULL,NULL,NULL,NULL
886715,NULL,NULL,NULL,NULL
886803,NULL,NULL,NULL,NULL
886942,NULL,NULL,NULL,NULL
886949,NULL,NULL,NULL,NULL
886953,NULL,NULL,NULL,NULL
887030,NULL,NULL,NULL,NULL
887213,NULL,NULL,NULL,NULL
887252,NULL,NULL,NULL,NULL
887324,NULL,NULL,NULL,NULL
887377,NULL,NULL,NULL,NULL
887520,NULL,NULL,NULL,NULL
887626,NULL,NULL,NULL,NULL
887702,NULL,NULL,NULL,NULL
887815,NULL,NULL,NULL,NULL
887833,NULL,NULL,NULL,NULL
887880,NULL,NULL,NULL,NULL
887884,NULL,NULL,NULL,NULL
888053,NULL,NULL,NULL,NULL
888208,NULL,NULL,NULL,NULL
888290,NULL,NULL,NULL,NULL
888315,NULL,NULL,NULL,NULL
888326,NULL,NULL,NULL,NULL
888346,NULL,NULL,NULL,NULL
888347,NULL,NULL,NULL,NULL
888392,NULL,NULL,NULL,NULL
888399,NULL,NULL,NULL,NULL
888601,NULL,NULL,NULL,NULL
888691,NULL,NULL,NULL,NULL
888878,NULL,NULL,NULL,NULL
888879,NULL,NULL,NULL,NULL
888940,NULL,NULL,NULL,NULL
888943,NULL,NULL,NULL,NULL
888975,NULL,NULL,NULL,NULL
889053,NULL,NULL,NULL,NULL
889160,NULL,NULL,NULL,NULL
889274,NULL,NULL,NULL,NULL
889364,NULL,NULL,NULL,NULL
889523,NULL,NULL,NULL,NULL
889536,NULL,NULL,NULL,NULL
889655,NULL,NULL,NULL,NULL
889773,NULL,NULL,NULL,NULL
889791,NULL,NULL,NULL,NULL
889812,R2010,Class of 2010 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
889830,NULL,NULL,NULL,NULL
889908,NULL,NULL,NULL,NULL
890178,NULL,NULL,NULL,NULL
890198,NULL,NULL,NULL,NULL
890236,NULL,NULL,NULL,NULL
890265,NULL,NULL,NULL,NULL
890311,NULL,NULL,NULL,NULL
890423,NULL,NULL,NULL,NULL
890470,NULL,NULL,NULL,NULL
890551,NULL,NULL,NULL,NULL
890682,NULL,NULL,NULL,NULL
890724,NULL,NULL,NULL,NULL
890764,NULL,NULL,NULL,NULL
890772,NULL,NULL,NULL,NULL
890903,NULL,NULL,NULL,NULL
891043,NULL,NULL,NULL,NULL
891476,NULL,NULL,NULL,NULL
891524,AU66,*Haas Evening-Weekend MBA Exec Council,Volunteer,Business
891562,NULL,NULL,NULL,NULL
891877,NULL,NULL,NULL,NULL
891899,NULL,NULL,NULL,NULL
891914,NULL,NULL,NULL,NULL
892036,NULL,NULL,NULL,NULL
892116,NULL,NULL,NULL,NULL
892129,NULL,NULL,NULL,NULL
892158,BUM12,Haas Annual Fund (HAF) Student Campaign,Member,Business
892158,MU10,*Haas Class Gift Committee,Member,Business
892164,NULL,NULL,NULL,NULL
892178,NULL,NULL,NULL,NULL
892248,NULL,NULL,NULL,NULL
892250,MU10,*Haas Class Gift Committee,Member,Business
892379,NULL,NULL,NULL,NULL
892493,NULL,NULL,NULL,NULL
892528,NULL,NULL,NULL,NULL
892543,NULL,NULL,NULL,NULL
892603,NULL,NULL,NULL,NULL
892638,NULL,NULL,NULL,NULL
892644,NULL,NULL,NULL,NULL
892965,NULL,NULL,NULL,NULL
892983,NULL,NULL,NULL,NULL
892995,NULL,NULL,NULL,NULL
892996,NULL,NULL,NULL,NULL
892999,NULL,NULL,NULL,NULL
893060,NULL,NULL,NULL,NULL
893278,NULL,NULL,NULL,NULL
893504,NULL,NULL,NULL,NULL
893509,NULL,NULL,NULL,NULL
893582,NULL,NULL,NULL,NULL
893589,NULL,NULL,NULL,NULL
893609,NULL,NULL,NULL,NULL
893711,NULL,NULL,NULL,NULL
893717,NULL,NULL,NULL,NULL
893729,NULL,NULL,NULL,NULL
893809,NULL,NULL,NULL,NULL
893818,NULL,NULL,NULL,NULL
893825,NULL,NULL,NULL,NULL
893833,NULL,NULL,NULL,NULL
893838,NULL,NULL,NULL,NULL
893957,NULL,NULL,NULL,NULL
894202,NULL,NULL,NULL,NULL
894203,NULL,NULL,NULL,NULL
894244,NULL,NULL,NULL,NULL
894368,NULL,NULL,NULL,NULL
894514,NULL,NULL,NULL,NULL
894521,NULL,NULL,NULL,NULL
894538,NULL,NULL,NULL,NULL
894551,NULL,NULL,NULL,NULL
894706,NULL,NULL,NULL,NULL
894711,NULL,NULL,NULL,NULL
894864,NULL,NULL,NULL,NULL
895543,NULL,NULL,NULL,NULL
895579,NULL,NULL,NULL,NULL
895581,NULL,NULL,NULL,NULL
895741,NULL,NULL,NULL,NULL
896059,NULL,NULL,NULL,NULL
896155,NULL,NULL,NULL,NULL
896188,NULL,NULL,NULL,NULL
896203,NULL,NULL,NULL,NULL
896243,NULL,NULL,NULL,NULL
896255,NULL,NULL,NULL,NULL
896634,NULL,NULL,NULL,NULL
896846,NULL,NULL,NULL,NULL
897896,NULL,NULL,NULL,NULL
898555,NULL,NULL,NULL,NULL
898976,NULL,NULL,NULL,NULL
899046,NULL,NULL,NULL,NULL
899066,NULL,NULL,NULL,NULL
900175,NULL,NULL,NULL,NULL
900516,NULL,NULL,NULL,NULL
900557,NULL,NULL,NULL,NULL
900680,NULL,NULL,NULL,NULL
900710,NULL,NULL,NULL,NULL
900740,NULL,NULL,NULL,NULL
900840,NULL,NULL,NULL,NULL
900860,NULL,NULL,NULL,NULL
901067,NULL,NULL,NULL,NULL
901208,NULL,NULL,NULL,NULL
901345,NULL,NULL,NULL,NULL
901603,NULL,NULL,NULL,NULL
901681,R2007,Class of 2007 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
901903,NULL,NULL,NULL,NULL
901904,NULL,NULL,NULL,NULL
901988,NULL,NULL,NULL,NULL
902204,NULL,NULL,NULL,NULL
902210,NULL,NULL,NULL,NULL
902380,NULL,NULL,NULL,NULL
902400,NULL,NULL,NULL,NULL
902412,NULL,NULL,NULL,NULL
902443,NULL,NULL,NULL,NULL
902514,NULL,NULL,NULL,NULL
902529,NULL,NULL,NULL,NULL
902537,NULL,NULL,NULL,NULL
902539,NULL,NULL,NULL,NULL
902546,NULL,NULL,NULL,NULL
902562,NULL,NULL,NULL,NULL
902569,NULL,NULL,NULL,NULL
902604,NULL,NULL,NULL,NULL
902607,NULL,NULL,NULL,NULL
902629,NULL,NULL,NULL,NULL
902646,NULL,NULL,NULL,NULL
902670,NULL,NULL,NULL,NULL
902675,NULL,NULL,NULL,NULL
902686,NULL,NULL,NULL,NULL
902700,NULL,NULL,NULL,NULL
902773,NULL,NULL,NULL,NULL
902796,NULL,NULL,NULL,NULL
902804,NULL,NULL,NULL,NULL
902805,NULL,NULL,NULL,NULL
902817,NULL,NULL,NULL,NULL
902823,BHON,Blue & Gold Bash Honorary Committee,Member,Univ Development/Alumni Relations - UDAR
902823,R2007,Class of 2007 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
902828,NULL,NULL,NULL,NULL
902855,NULL,NULL,NULL,NULL
902868,NULL,NULL,NULL,NULL
902883,NULL,NULL,NULL,NULL
902906,NULL,NULL,NULL,NULL
902926,NULL,NULL,NULL,NULL
902948,NULL,NULL,NULL,NULL
902969,NULL,NULL,NULL,NULL
903012,NULL,NULL,NULL,NULL
903082,NULL,NULL,NULL,NULL
903114,NULL,NULL,NULL,NULL
903131,NULL,NULL,NULL,NULL
903162,NULL,NULL,NULL,NULL
903170,NULL,NULL,NULL,NULL
903208,NULL,NULL,NULL,NULL
903211,NULL,NULL,NULL,NULL
903224,NULL,NULL,NULL,NULL
903275,NULL,NULL,NULL,NULL
903277,NULL,NULL,NULL,NULL
903281,NULL,NULL,NULL,NULL
903288,NULL,NULL,NULL,NULL
903294,NULL,NULL,NULL,NULL
903307,NULL,NULL,NULL,NULL
903321,NULL,NULL,NULL,NULL
903396,NULL,NULL,NULL,NULL
903427,NULL,NULL,NULL,NULL
903457,NULL,NULL,NULL,NULL
903491,NULL,NULL,NULL,NULL
903521,NULL,NULL,NULL,NULL
903530,NULL,NULL,NULL,NULL
903556,NULL,NULL,NULL,NULL
903615,NULL,NULL,NULL,NULL
903616,NULL,NULL,NULL,NULL
903619,NULL,NULL,NULL,NULL
903622,NULL,NULL,NULL,NULL
903648,NULL,NULL,NULL,NULL
903702,NULL,NULL,NULL,NULL
903755,NULL,NULL,NULL,NULL
903769,NULL,NULL,NULL,NULL
903852,NULL,NULL,NULL,NULL
903857,NULL,NULL,NULL,NULL
903865,NULL,NULL,NULL,NULL
903905,NULL,NULL,NULL,NULL
903939,NULL,NULL,NULL,NULL
904059,NULL,NULL,NULL,NULL
904068,NULL,NULL,NULL,NULL
904075,NULL,NULL,NULL,NULL
904100,NULL,NULL,NULL,NULL
904127,NULL,NULL,NULL,NULL
904272,NULL,NULL,NULL,NULL
904354,NULL,NULL,NULL,NULL
904368,NULL,NULL,NULL,NULL
904404,NULL,NULL,NULL,NULL
904456,NULL,NULL,NULL,NULL
