entity_id,awd_honor_code,awd_honor_desc
319139,NULL,NULL
319164,PBK,Phi Beta Kappa
319170,NULL,NULL
319175,NULL,NULL
319178,PBK,Phi Beta Kappa
319189,NULL,NULL
319194,NULL,NULL
319205,NULL,NULL
319208,NULL,NULL
319212,NULL,NULL
319220,NULL,NULL
319221,NULL,NULL
319233,NULL,NULL
319236,NULL,NULL
319240,NULL,NULL
319253,NULL,NULL
319262,PBK,Phi Beta Kappa
319268,NULL,NULL
319270,NULL,NULL
319271,NULL,NULL
319272,NULL,NULL
319273,NULL,NULL
319275,NULL,NULL
319278,NULL,NULL
319284,NULL,NULL
319311,NULL,NULL
319312,NULL,NULL
319314,NULL,NULL
319326,NULL,NULL
319347,NULL,NULL
319350,NULL,NULL
319358,NULL,NULL
319367,PBK,Phi Beta Kappa
319387,PBK,Phi Beta Kappa
319403,NULL,NULL
319405,NULL,NULL
319406,NULL,NULL
319411,NULL,NULL
319412,CAL,CAA Leadership Award Scholar
319414,CAL,CAA Leadership Award Scholar
319415,CAL,CAA Leadership Award Scholar
319417,NULL,NULL
319418,NULL,NULL
319434,NULL,NULL
319436,NULL,NULL
319443,NULL,NULL
319446,NULL,NULL
319452,CAL,CAA Leadership Award Scholar
319467,NULL,NULL
319468,NULL,NULL
319469,NULL,NULL
319472,PBK,Phi Beta Kappa
319474,NULL,NULL
319477,CAL,CAA Leadership Award Scholar
319484,CAL,CAA Leadership Award Scholar
319492,NULL,NULL
319497,NULL,NULL
319513,NULL,NULL
319536,NULL,NULL
319549,NULL,NULL
319552,NULL,NULL
319574,CAL,CAA Leadership Award Scholar
319584,NULL,NULL
319602,NULL,NULL
319604,NULL,NULL
319606,NULL,NULL
319626,NULL,NULL
319627,NULL,NULL
319629,NULL,NULL
319634,PBK,Phi Beta Kappa
319639,NULL,NULL
319643,NULL,NULL
319644,NULL,NULL
319673,NULL,NULL
319677,NULL,NULL
319682,NULL,NULL
319712,NULL,NULL
319714,NULL,NULL
319717,NULL,NULL
319720,CAL,CAA Leadership Award Scholar
319723,NULL,NULL
319724,NULL,NULL
319729,NULL,NULL
319743,NULL,NULL
319754,NULL,NULL
319758,NULL,NULL
319759,NULL,NULL
319760,NULL,NULL
319767,NULL,NULL
319781,NULL,NULL
319802,NULL,NULL
319807,NULL,NULL
319810,NULL,NULL
319817,PBK,Phi Beta Kappa
319819,NULL,NULL
319820,NULL,NULL
319834,NULL,NULL
319837,NULL,NULL
319843,NULL,NULL
319852,NULL,NULL
319862,NULL,NULL
319864,NULL,NULL
319866,NULL,NULL
319869,NULL,NULL
319872,NULL,NULL
319874,CAL,CAA Leadership Award Scholar
319874,PBK,Phi Beta Kappa
319908,NULL,NULL
319910,NULL,NULL
319914,NULL,NULL
319916,NULL,NULL
319920,NULL,NULL
319937,NULL,NULL
319957,PBK,Phi Beta Kappa
319967,NULL,NULL
319970,NULL,NULL
319973,NULL,NULL
319983,NULL,NULL
319984,NULL,NULL
319985,CAL,CAA Leadership Award Scholar
319987,NULL,NULL
319992,NULL,NULL
319995,PBK,Phi Beta Kappa
320009,CAL,CAA Leadership Award Scholar
320012,PBK,Phi Beta Kappa
320021,NULL,NULL
320022,NULL,NULL
320025,NULL,NULL
320028,NULL,NULL
320029,NULL,NULL
320031,NULL,NULL
320039,NULL,NULL
320049,NULL,NULL
320050,NULL,NULL
320056,NULL,NULL
320057,NULL,NULL
320059,NULL,NULL
320068,NULL,NULL
320080,NULL,NULL
320081,NULL,NULL
320088,NULL,NULL
320099,NULL,NULL
320109,NULL,NULL
320110,NULL,NULL
320119,PBK,Phi Beta Kappa
320127,NULL,NULL
320134,NULL,NULL
320155,NULL,NULL
320159,NULL,NULL
320164,NULL,NULL
320169,NULL,NULL
320171,NULL,NULL
320173,NULL,NULL
320177,NULL,NULL
320181,NULL,NULL
320189,CAL,CAA Leadership Award Scholar
320191,NULL,NULL
320198,NULL,NULL
320200,NULL,NULL
320210,NULL,NULL
320211,NULL,NULL
320215,NULL,NULL
320223,NULL,NULL
320237,NULL,NULL
320245,NULL,NULL
320246,NULL,NULL
320256,NULL,NULL
320257,NULL,NULL
320259,NULL,NULL
320266,NULL,NULL
320270,NULL,NULL
320272,NULL,NULL
320273,NULL,NULL
320278,CAL,CAA Leadership Award Scholar
320286,CAL,CAA Leadership Award Scholar
320296,NULL,NULL
320302,NULL,NULL
320314,NULL,NULL
320318,NULL,NULL
320330,NULL,NULL
320332,NULL,NULL
320350,NULL,NULL
320353,NULL,NULL
320362,CAL,CAA Leadership Award Scholar
320372,NULL,NULL
320380,NULL,NULL
320385,PBK,Phi Beta Kappa
320391,NULL,NULL
320401,NULL,NULL
320404,NULL,NULL
320406,NULL,NULL
320407,PBK,Phi Beta Kappa
320419,NULL,NULL
320422,NULL,NULL
320446,NULL,NULL
320453,NULL,NULL
320463,CAL,CAA Leadership Award Scholar
320464,NULL,NULL
320505,NULL,NULL
320509,NULL,NULL
320511,NULL,NULL
320512,NULL,NULL
320515,NULL,NULL
320521,NULL,NULL
320523,NULL,NULL
320524,NULL,NULL
320527,NULL,NULL
320528,CAL,CAA Leadership Award Scholar
320533,NULL,NULL
320543,NULL,NULL
320547,NULL,NULL
320551,NULL,NULL
320566,CAL,CAA Leadership Award Scholar
320568,CAL,CAA Leadership Award Scholar
320571,NULL,NULL
320591,NULL,NULL
320598,NULL,NULL
320604,NULL,NULL
320605,CAL,CAA Leadership Award Scholar
320610,NULL,NULL
320611,NULL,NULL
320615,NULL,NULL
320616,NULL,NULL
320625,NULL,NULL
320644,PBK,Phi Beta Kappa
320651,NULL,NULL
320652,NULL,NULL
320658,CAL,CAA Leadership Award Scholar
320658,PBK,Phi Beta Kappa
320660,NULL,NULL
320661,NULL,NULL
320672,NULL,NULL
320681,NULL,NULL
320683,NULL,NULL
320693,NULL,NULL
320695,CAL,CAA Leadership Award Scholar
320707,CAE,CAA Excellence in Achievement Award
320707,CAL,CAA Leadership Award Scholar
320707,OTH,Other Award
320707,PBK,Phi Beta Kappa
320710,NULL,NULL
320713,NULL,NULL
320720,NULL,NULL
320722,NULL,NULL
320728,NULL,NULL
320729,CAL,CAA Leadership Award Scholar
320734,NULL,NULL
320735,NULL,NULL
320738,PBK,Phi Beta Kappa
320743,PBK,Phi Beta Kappa
320752,NULL,NULL
320764,NULL,NULL
320778,NULL,NULL
320782,NULL,NULL
320800,NULL,NULL
320806,NULL,NULL
320811,NULL,NULL
320812,NULL,NULL
320813,NULL,NULL
320823,NULL,NULL
320827,NULL,NULL
320831,NULL,NULL
320836,NULL,NULL
320839,NULL,NULL
320841,NULL,NULL
320852,NULL,NULL
320862,NULL,NULL
320879,PBK,Phi Beta Kappa
320883,NULL,NULL
320886,CAL,CAA Leadership Award Scholar
320891,NULL,NULL
320893,NULL,NULL
320908,NULL,NULL
320911,NULL,NULL
320915,CAL,CAA Leadership Award Scholar
320930,PBK,Phi Beta Kappa
320932,NULL,NULL
320938,NULL,NULL
320939,NULL,NULL
320946,NULL,NULL
320948,NULL,NULL
320962,CAL,CAA Leadership Award Scholar
320966,PBK,Phi Beta Kappa
320975,CAL,CAA Leadership Award Scholar
320975,RSH,Regents' Scholar-Honorarium Recipnt
320976,CAL,CAA Leadership Award Scholar
320978,NULL,NULL
320987,CAL,CAA Leadership Award Scholar
320988,PBK,Phi Beta Kappa
320992,NULL,NULL
321001,CAL,CAA Leadership Award Scholar
321004,NULL,NULL
321008,NULL,NULL
321020,NULL,NULL
321022,NULL,NULL
321023,CAL,CAA Leadership Award Scholar
321023,RSA,Regents' Scholar-Aid Recipient
321025,NULL,NULL
321032,NULL,NULL
321049,NULL,NULL
321066,NULL,NULL
321070,AHF,California Athletics Hall of Fame
321080,PBK,Phi Beta Kappa
321086,NULL,NULL
321102,NULL,NULL
321109,NULL,NULL
321120,NULL,NULL
321121,NULL,NULL
321124,PBK,Phi Beta Kappa
321145,PBK,Phi Beta Kappa
321150,NULL,NULL
321151,NULL,NULL
321162,PBK,Phi Beta Kappa
321187,NULL,NULL
321188,NULL,NULL
321189,NULL,NULL
321193,NULL,NULL
321197,PBK,Phi Beta Kappa
321210,NULL,NULL
321212,NULL,NULL
321219,NULL,NULL
321224,NULL,NULL
321226,NULL,NULL
321228,NULL,NULL
321232,NULL,NULL
321239,NULL,NULL
321241,CAL,CAA Leadership Award Scholar
321241,PBK,Phi Beta Kappa
321242,NULL,NULL
321243,NULL,NULL
321246,CAL,CAA Leadership Award Scholar
321251,NULL,NULL
321252,NULL,NULL
321256,NULL,NULL
321268,CAL,CAA Leadership Award Scholar
321284,NULL,NULL
321287,NULL,NULL
321311,NULL,NULL
321318,NULL,NULL
321331,NULL,NULL
321334,NULL,NULL
321335,CAL,CAA Leadership Award Scholar
321335,PBK,Phi Beta Kappa
321335,RSH,Regents' Scholar-Honorarium Recipnt
321338,NULL,NULL
321369,NULL,NULL
321373,NULL,NULL
321375,NULL,NULL
321378,NULL,NULL
321381,NULL,NULL
321394,NULL,NULL
321402,NULL,NULL
321404,NULL,NULL
321414,NULL,NULL
321422,NULL,NULL
321431,NULL,NULL
321435,NULL,NULL
321438,NULL,NULL
321444,NULL,NULL
321445,NULL,NULL
321447,PBK,Phi Beta Kappa
321448,PBK,Phi Beta Kappa
321448,PYI,NSF Presidential Young Investigator
321453,NULL,NULL
321456,NULL,NULL
321473,NULL,NULL
321474,NULL,NULL
321479,NULL,NULL
321480,CAL,CAA Leadership Award Scholar
321496,NULL,NULL
321510,NULL,NULL
321530,NULL,NULL
321537,NULL,NULL
321549,NULL,NULL
321554,NULL,NULL
321565,NULL,NULL
321570,NULL,NULL
321576,CAL,CAA Leadership Award Scholar
321577,NULL,NULL
321584,RSA,Regents' Scholar-Aid Recipient
321584,UMR,University Medal Recipient
321598,NULL,NULL
321606,PBK,Phi Beta Kappa
321616,NULL,NULL
321620,PBK,Phi Beta Kappa
321633,NULL,NULL
321636,CAL,CAA Leadership Award Scholar
321644,CAL,CAA Leadership Award Scholar
321648,CAL,CAA Leadership Award Scholar
321648,PBK,Phi Beta Kappa
321648,RSH,Regents' Scholar-Honorarium Recipnt
321652,NULL,NULL
321660,NULL,NULL
321662,NULL,NULL
321663,CAL,CAA Leadership Award Scholar
321667,NULL,NULL
321678,NULL,NULL
321686,NULL,NULL
321705,NULL,NULL
321707,NULL,NULL
321739,NULL,NULL
321753,PBK,Phi Beta Kappa
321754,NULL,NULL
321759,NULL,NULL
321768,NULL,NULL
321775,NULL,NULL
321776,NULL,NULL
321777,PBK,Phi Beta Kappa
321779,CAL,CAA Leadership Award Scholar
321780,NULL,NULL
321785,CAL,CAA Leadership Award Scholar
321798,NULL,NULL
321800,PBK,Phi Beta Kappa
321802,PBK,Phi Beta Kappa
321805,NULL,NULL
321811,NULL,NULL
321820,NULL,NULL
321836,NULL,NULL
321840,NULL,NULL
321845,NULL,NULL
321849,NULL,NULL
321860,NULL,NULL
321863,RSH,Regents' Scholar-Honorarium Recipnt
321868,NULL,NULL
321871,NULL,NULL
321876,NULL,NULL
321879,NULL,NULL
321884,NULL,NULL
321891,NULL,NULL
321892,CAL,CAA Leadership Award Scholar
321914,NULL,NULL
321918,NULL,NULL
321931,NULL,NULL
321934,NULL,NULL
321939,PBK,Phi Beta Kappa
321948,NULL,NULL
321952,NULL,NULL
321955,NULL,NULL
321959,NULL,NULL
321960,NULL,NULL
321963,NULL,NULL
321966,NULL,NULL
321967,NULL,NULL
321968,NULL,NULL
321969,NULL,NULL
321971,NULL,NULL
321973,NULL,NULL
321977,NULL,NULL
321980,NULL,NULL
321987,NULL,NULL
321988,NULL,NULL
321999,NULL,NULL
322006,NULL,NULL
322018,NULL,NULL
322019,NULL,NULL
322034,CAL,CAA Leadership Award Scholar
322040,NULL,NULL
322055,CAL,CAA Leadership Award Scholar
322062,NULL,NULL
322065,NULL,NULL
322074,NULL,NULL
322078,NULL,NULL
322093,NULL,NULL
322115,NULL,NULL
322119,NULL,NULL
322120,NULL,NULL
322131,NULL,NULL
322133,NULL,NULL
322136,NULL,NULL
322143,NULL,NULL
322149,NULL,NULL
322179,NULL,NULL
322191,NULL,NULL
322197,NULL,NULL
322199,NULL,NULL
322202,NULL,NULL
322210,NULL,NULL
322215,NULL,NULL
322216,NULL,NULL
322217,NULL,NULL
322219,NULL,NULL
322221,NULL,NULL
322222,NULL,NULL
322230,NULL,NULL
322231,NULL,NULL
322238,NULL,NULL
322249,NULL,NULL
322257,NULL,NULL
322258,NULL,NULL
322264,NULL,NULL
322287,NULL,NULL
322290,NULL,NULL
322292,NULL,NULL
322295,NULL,NULL
322297,NULL,NULL
322300,NULL,NULL
322305,NULL,NULL
322312,NULL,NULL
322314,NULL,NULL
322323,NULL,NULL
322325,CAL,CAA Leadership Award Scholar
322335,NULL,NULL
322336,NULL,NULL
322365,NULL,NULL
322371,NULL,NULL
322381,NULL,NULL
322386,NULL,NULL
322393,NULL,NULL
322403,NULL,NULL
322404,NULL,NULL
322412,CAL,CAA Leadership Award Scholar
322421,NULL,NULL
322439,NULL,NULL
322449,NULL,NULL
322475,NULL,NULL
322489,NULL,NULL
322493,NULL,NULL
322494,NULL,NULL
322505,NULL,NULL
322514,NULL,NULL
322547,NULL,NULL
322548,NULL,NULL
322549,NULL,NULL
322552,NULL,NULL
322554,NULL,NULL
322574,NULL,NULL
322575,NULL,NULL
322584,NULL,NULL
322589,NULL,NULL
322592,NULL,NULL
322603,CAL,CAA Leadership Award Scholar
322604,NULL,NULL
322625,NULL,NULL
322626,NULL,NULL
322637,NULL,NULL
322641,NULL,NULL
322653,CAL,CAA Leadership Award Scholar
322665,NULL,NULL
322667,NULL,NULL
322670,NULL,NULL
322675,CAL,CAA Leadership Award Scholar
322680,NULL,NULL
322683,NULL,NULL
322691,NULL,NULL
322694,NULL,NULL
322697,NULL,NULL
322709,NULL,NULL
322710,NULL,NULL
322714,CAL,CAA Leadership Award Scholar
322716,NULL,NULL
322723,NULL,NULL
322724,NULL,NULL
322729,NULL,NULL
322730,NULL,NULL
322731,NULL,NULL
322746,PBK,Phi Beta Kappa
322753,CAL,CAA Leadership Award Scholar
322771,NULL,NULL
322789,CAL,CAA Leadership Award Scholar
322791,NULL,NULL
322794,NULL,NULL
322799,NULL,NULL
322803,NULL,NULL
322805,NULL,NULL
322807,CAL,CAA Leadership Award Scholar
322810,NULL,NULL
322834,PYI,NSF Presidential Young Investigator
322838,NULL,NULL
322851,CAL,CAA Leadership Award Scholar
322873,NULL,NULL
322878,NULL,NULL
322879,CAL,CAA Leadership Award Scholar
322880,NULL,NULL
322881,NULL,NULL
322888,NULL,NULL
322890,NULL,NULL
322902,NULL,NULL
322905,NULL,NULL
322908,NULL,NULL
322923,NULL,NULL
322924,PBK,Phi Beta Kappa
322944,NULL,NULL
322964,NULL,NULL
322982,NULL,NULL
322983,NULL,NULL
322987,CAL,CAA Leadership Award Scholar
322987,PBK,Phi Beta Kappa
322987,RSA,Regents' Scholar-Aid Recipient
323006,NULL,NULL
323010,NULL,NULL
323014,NULL,NULL
323035,NULL,NULL
323046,CAL,CAA Leadership Award Scholar
323049,NULL,NULL
323051,NULL,NULL
323056,NULL,NULL
323066,CAL,CAA Leadership Award Scholar
323071,NULL,NULL
323074,NULL,NULL
323076,NULL,NULL
323086,NULL,NULL
323096,NULL,NULL
323097,NULL,NULL
323098,NULL,NULL
323104,NULL,NULL
323107,NULL,NULL
323116,NULL,NULL
323133,NULL,NULL
323150,NULL,NULL
323159,NULL,NULL
323178,RSH,Regents' Scholar-Honorarium Recipnt
323182,NULL,NULL
323183,NULL,NULL
323186,NULL,NULL
323189,NULL,NULL
323197,NULL,NULL
323199,NULL,NULL
323206,NULL,NULL
323208,PBK,Phi Beta Kappa
323208,RSA,Regents' Scholar-Aid Recipient
323211,NULL,NULL
323212,NULL,NULL
323220,NULL,NULL
323233,NULL,NULL
323252,NULL,NULL
323255,NULL,NULL
323275,NULL,NULL
323290,NULL,NULL
323292,PBK,Phi Beta Kappa
323296,NULL,NULL
323303,NULL,NULL
323309,NULL,NULL
323312,NULL,NULL
323327,NULL,NULL
323337,NULL,NULL
323341,NULL,NULL
323348,NULL,NULL
323355,NULL,NULL
323356,NULL,NULL
323364,NULL,NULL
323374,NCL,Top 100 No. California Super Lawyers
323374,NCW,Top 50 Women No. Calif. Super Lawyers
323375,NULL,NULL
323382,CAL,CAA Leadership Award Scholar
323382,PBK,Phi Beta Kappa
323392,NULL,NULL
323405,NULL,NULL
323408,NULL,NULL
323413,NULL,NULL
323416,NULL,NULL
323447,NULL,NULL
323448,NULL,NULL
323457,NULL,NULL
323458,NULL,NULL
323463,NULL,NULL
323473,NULL,NULL
323474,NULL,NULL
323492,NULL,NULL
323493,NULL,NULL
323503,NULL,NULL
323515,NULL,NULL
323519,NULL,NULL
323529,NULL,NULL
323548,NULL,NULL
323556,CAL,CAA Leadership Award Scholar
323568,NULL,NULL
323569,NULL,NULL
323595,NULL,NULL
323607,NULL,NULL
323617,NULL,NULL
323626,NULL,NULL
323638,NULL,NULL
323656,NULL,NULL
323665,NULL,NULL
323710,NULL,NULL
323722,NULL,NULL
323730,CAL,CAA Leadership Award Scholar
323733,NULL,NULL
323739,NULL,NULL
323742,NULL,NULL
323747,NULL,NULL
323759,NULL,NULL
323761,PBK,Phi Beta Kappa
323766,NULL,NULL
323772,NULL,NULL
323778,NULL,NULL
323796,NULL,NULL
323812,NULL,NULL
323813,NULL,NULL
323829,NULL,NULL
323835,OTH,Other Award
323846,NULL,NULL
323847,NULL,NULL
323852,NULL,NULL
323863,NULL,NULL
323878,NULL,NULL
323887,NULL,NULL
323890,CAL,CAA Leadership Award Scholar
323890,PBK,Phi Beta Kappa
323891,NULL,NULL
323893,NULL,NULL
323895,CAL,CAA Leadership Award Scholar
323909,PBK,Phi Beta Kappa
323913,NULL,NULL
323914,CAL,CAA Leadership Award Scholar
323918,CAL,CAA Leadership Award Scholar
323918,PBK,Phi Beta Kappa
323921,CAL,CAA Leadership Award Scholar
323924,NULL,NULL
323926,NULL,NULL
323928,NULL,NULL
323933,NULL,NULL
323934,PBK,Phi Beta Kappa
323936,NULL,NULL
323937,NULL,NULL
323939,AHF,California Athletics Hall of Fame
323939,OLY,Olympic Medal
323941,CAL,CAA Leadership Award Scholar
323942,NULL,NULL
323943,CAL,CAA Leadership Award Scholar
323956,NULL,NULL
323957,NULL,NULL
323960,NULL,NULL
323962,NULL,NULL
323973,NULL,NULL
323979,NULL,NULL
323983,NULL,NULL
323984,NULL,NULL
324003,NULL,NULL
324014,NULL,NULL
324020,NULL,NULL
324022,NULL,NULL
324024,PBK,Phi Beta Kappa
324029,NULL,NULL
324037,NULL,NULL
324042,NULL,NULL
324059,NULL,NULL
324087,NULL,NULL
324094,NULL,NULL
324101,RSH,Regents' Scholar-Honorarium Recipnt
324104,NULL,NULL
324105,PBK,Phi Beta Kappa
324110,NULL,NULL
324114,PBK,Phi Beta Kappa
324128,NULL,NULL
324131,NULL,NULL
324134,NULL,NULL
324137,NULL,NULL
324148,NULL,NULL
324161,PBK,Phi Beta Kappa
324162,NULL,NULL
324174,NULL,NULL
324190,NULL,NULL
324206,NULL,NULL
324210,RSA,Regents' Scholar-Aid Recipient
324218,PBK,Phi Beta Kappa
324223,NULL,NULL
324231,NULL,NULL
324233,NULL,NULL
324240,NULL,NULL
324249,NULL,NULL
324250,NULL,NULL
324252,NULL,NULL
324255,NULL,NULL
324257,CAL,CAA Leadership Award Scholar
324258,NULL,NULL
324265,NULL,NULL
324272,NULL,NULL
324273,NULL,NULL
324279,NULL,NULL
324282,NULL,NULL
324295,NULL,NULL
324301,CAL,CAA Leadership Award Scholar
324301,PBK,Phi Beta Kappa
324306,PBK,Phi Beta Kappa
324314,NULL,NULL
324315,CAL,CAA Leadership Award Scholar
324326,NULL,NULL
324328,CA1,CAA Rosalie M. Stern Award
324331,NULL,NULL
324336,PBK,Phi Beta Kappa
324351,NULL,NULL
324353,BUQ,BU Haas Question the Status Quo Awd
324354,PBK,Phi Beta Kappa
324355,NULL,NULL
324356,NULL,NULL
324359,PBK,Phi Beta Kappa
324360,NULL,NULL
324361,NULL,NULL
324376,NULL,NULL
324381,NULL,NULL
324404,NULL,NULL
324411,NULL,NULL
324412,NULL,NULL
324417,NULL,NULL
324418,PBK,Phi Beta Kappa
324420,NULL,NULL
324422,NULL,NULL
324424,NULL,NULL
324437,NULL,NULL
324445,NULL,NULL
324461,PBK,Phi Beta Kappa
324465,NULL,NULL
324469,NULL,NULL
324473,NULL,NULL
324482,NULL,NULL
324483,NULL,NULL
324494,NULL,NULL
324495,NULL,NULL
324498,NULL,NULL
324501,PBK,Phi Beta Kappa
324510,NULL,NULL
324522,NULL,NULL
324523,NULL,NULL
324551,NULL,NULL
324563,NULL,NULL
324579,NULL,NULL
324584,NULL,NULL
324596,NULL,NULL
324597,NULL,NULL
324600,NULL,NULL
324601,NULL,NULL
324604,NULL,NULL
324608,NULL,NULL
324609,NULL,NULL
324614,CAL,CAA Leadership Award Scholar
324615,CAL,CAA Leadership Award Scholar
324616,NULL,NULL
324632,NULL,NULL
324638,NULL,NULL
324644,NULL,NULL
324649,NULL,NULL
324652,CAL,CAA Leadership Award Scholar
324652,PBK,Phi Beta Kappa
324663,NULL,NULL
324667,NULL,NULL
324677,NULL,NULL
324683,NULL,NULL
324687,NULL,NULL
324693,NULL,NULL
324695,NULL,NULL
324713,NULL,NULL
324719,NULL,NULL
324722,NULL,NULL
324727,NULL,NULL
324740,NULL,NULL
324760,NULL,NULL
324767,NULL,NULL
324768,CAL,CAA Leadership Award Scholar
324781,NULL,NULL
324788,NULL,NULL
324795,NULL,NULL
324797,PBK,Phi Beta Kappa
324802,NULL,NULL
324813,NULL,NULL
324820,NULL,NULL
324821,NULL,NULL
324823,NULL,NULL
324826,CAL,CAA Leadership Award Scholar
324830,NULL,NULL
324831,NULL,NULL
324845,NULL,NULL
324848,NULL,NULL
324850,NULL,NULL
324854,CAL,CAA Leadership Award Scholar
324858,NULL,NULL
324875,NULL,NULL
324879,CAL,CAA Leadership Award Scholar
324881,NULL,NULL
324882,PBK,Phi Beta Kappa
324886,CAL,CAA Leadership Award Scholar
324887,NULL,NULL
324901,NULL,NULL
324906,NULL,NULL
324908,NULL,NULL
324911,NULL,NULL
324917,NULL,NULL
324929,NULL,NULL
324933,CAL,CAA Leadership Award Scholar
324939,NULL,NULL
324946,CAL,CAA Leadership Award Scholar
324948,NULL,NULL
324955,PBK,Phi Beta Kappa
324964,PBK,Phi Beta Kappa
324968,NULL,NULL
324979,NULL,NULL
324982,LWO,Order of the Coif
324982,PBK,Phi Beta Kappa
324986,CAL,CAA Leadership Award Scholar
324986,RSH,Regents' Scholar-Honorarium Recipnt
324987,NULL,NULL
325011,NULL,NULL
325012,PBK,Phi Beta Kappa
325014,NULL,NULL
325019,NULL,NULL
325024,NULL,NULL
325029,PBK,Phi Beta Kappa
325035,NULL,NULL
325044,NULL,NULL
325078,CAK,Kenneth Priestley Leadership Award
325082,NULL,NULL
325100,NULL,NULL
325104,NULL,NULL
325109,NULL,NULL
325110,NULL,NULL
325124,NULL,NULL
325144,NULL,NULL
325148,NULL,NULL
325149,NULL,NULL
325150,NULL,NULL
325158,NULL,NULL
325172,NULL,NULL
325174,NULL,NULL
325180,NULL,NULL
325193,CAL,CAA Leadership Award Scholar
325202,NULL,NULL
325217,NULL,NULL
325223,NULL,NULL
325233,AHF,California Athletics Hall of Fame
325242,NULL,NULL
325269,NULL,NULL
325276,NULL,NULL
325278,NULL,NULL
325292,NULL,NULL
325303,NULL,NULL
325305,NULL,NULL
325308,NULL,NULL
325309,NULL,NULL
325311,NULL,NULL
325319,PBK,Phi Beta Kappa
325319,RSH,Regents' Scholar-Honorarium Recipnt
325319,UMR,University Medal Recipient
325325,NULL,NULL
325330,NULL,NULL
325336,NULL,NULL
325349,NULL,NULL
325351,NULL,NULL
325352,NULL,NULL
325357,NULL,NULL
325358,NULL,NULL
325359,NULL,NULL
325363,NULL,NULL
325364,NULL,NULL
325368,NULL,NULL
325372,NULL,NULL
325376,NULL,NULL
325384,NULL,NULL
325389,NULL,NULL
325402,NULL,NULL
325404,NULL,NULL
325412,NULL,NULL
325416,NULL,NULL
325423,NULL,NULL
325424,NULL,NULL
325431,NULL,NULL
325443,NULL,NULL
325446,PBK,Phi Beta Kappa
325446,RSA,Regents' Scholar-Aid Recipient
325450,NULL,NULL
325456,NULL,NULL
325459,NULL,NULL
325463,NULL,NULL
325478,NULL,NULL
325489,NULL,NULL
325493,NULL,NULL
325494,NULL,NULL
325502,NULL,NULL
325516,NULL,NULL
325528,NULL,NULL
325529,NULL,NULL
325530,NULL,NULL
325533,NULL,NULL
325535,NULL,NULL
325547,NULL,NULL
325573,NULL,NULL
325576,NULL,NULL
325577,NULL,NULL
325580,NULL,NULL
325584,NULL,NULL
325594,PBK,Phi Beta Kappa
325595,NULL,NULL
325596,NULL,NULL
325600,NULL,NULL
325602,NULL,NULL
325613,NULL,NULL
325614,NULL,NULL
325625,NULL,NULL
325636,NULL,NULL
325643,CAL,CAA Leadership Award Scholar
325647,NULL,NULL
325648,NULL,NULL
325651,NULL,NULL
325671,NULL,NULL
325676,TRC,Trustees' Citation
325685,NULL,NULL
325694,NULL,NULL
325699,NULL,NULL
325706,NULL,NULL
325708,NULL,NULL
325714,NULL,NULL
325726,NULL,NULL
325750,NULL,NULL
325753,NULL,NULL
325758,NULL,NULL
325767,NULL,NULL
325774,NULL,NULL
325810,NULL,NULL
325815,CAK,Kenneth Priestley Leadership Award
325831,NULL,NULL
325837,NULL,NULL
325840,NULL,NULL
325858,NULL,NULL
325859,NULL,NULL
325863,NULL,NULL
325873,PBK,Phi Beta Kappa
325873,RSH,Regents' Scholar-Honorarium Recipnt
325876,CAL,CAA Leadership Award Scholar
325878,NULL,NULL
325882,NULL,NULL
325895,NULL,NULL
325896,NULL,NULL
325897,NULL,NULL
325904,NULL,NULL
325909,NULL,NULL
325910,NULL,NULL
325917,NULL,NULL
325918,NULL,NULL
325927,NULL,NULL
325948,CAL,CAA Leadership Award Scholar
325949,NULL,NULL
325953,NULL,NULL
325957,NULL,NULL
325960,NULL,NULL
325963,NULL,NULL
325972,NULL,NULL
325973,NULL,NULL
325976,NULL,NULL
325980,NULL,NULL
325982,NULL,NULL
325995,NULL,NULL
325998,NULL,NULL
325999,NULL,NULL
326006,NULL,NULL
326009,NULL,NULL
326011,NULL,NULL
326019,NULL,NULL
326020,NULL,NULL
326021,NULL,NULL
326041,NULL,NULL
326043,CAL,CAA Leadership Award Scholar
326044,NULL,NULL
326073,NULL,NULL
326080,NULL,NULL
326088,NULL,NULL
326092,NULL,NULL
326094,CAL,CAA Leadership Award Scholar
326095,CAL,CAA Leadership Award Scholar
326096,NULL,NULL
326102,NULL,NULL
326105,NULL,NULL
326107,NULL,NULL
326109,NULL,NULL
326115,CAL,CAA Leadership Award Scholar
326120,NULL,NULL
326127,NULL,NULL
326135,NULL,NULL
326148,CAL,CAA Leadership Award Scholar
326151,NULL,NULL
326154,NULL,NULL
326155,NULL,NULL
326161,NULL,NULL
326170,NULL,NULL
326175,NULL,NULL
326181,NULL,NULL
326191,NULL,NULL
326192,CAL,CAA Leadership Award Scholar
326195,NULL,NULL
326198,NULL,NULL
326203,NULL,NULL
326218,NULL,NULL
326226,NULL,NULL
326239,NULL,NULL
326248,CAL,CAA Leadership Award Scholar
326254,NULL,NULL
326265,NULL,NULL
326273,NULL,NULL
326275,CAL,CAA Leadership Award Scholar
326278,NULL,NULL
326283,NULL,NULL
326284,NULL,NULL
326290,NULL,NULL
326321,NULL,NULL
326323,NULL,NULL
326325,NULL,NULL
326327,NULL,NULL
326344,RSA,Regents' Scholar-Aid Recipient
326366,NULL,NULL
