entity_id,gift_club_code,gift_club_code_desc,gift_club_type_desc,gift_club_status_desc
22574,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
22574,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
22574,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
22603,NULL,NULL,NULL,NULL
22671,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
22671,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
22671,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22671,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
22671,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
22674,NULL,NULL,NULL,NULL
22694,NULL,NULL,NULL,NULL
22711,NULL,NULL,NULL,NULL
22720,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
22720,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
22720,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22721,NULL,NULL,NULL,NULL
22726,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
22726,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
22726,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
22726,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
22726,HL3,Haas Partners Club,Haas Leadership Society,Active
22726,HLS,Haas Leadership Society,Haas Leadership Society,Historic
22726,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
22726,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
22726,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
22727,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
22727,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Active
22727,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
22727,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
22727,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22730,CBS,CAA Bancroft Society ($1000+),CAA Fund Society,Historic
22730,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
22730,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
22730,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
22730,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Active
22730,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
22730,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
22730,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
22730,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
22739,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
22739,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
22739,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22837,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
22837,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Active
22837,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
22837,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
22837,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
22852,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
22852,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
22853,NULL,NULL,NULL,NULL
22854,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
22854,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
22854,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22860,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
22860,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
22860,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Active
22860,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22860,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
22860,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
22892,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
22892,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Active
22892,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
22892,EDS,Engineering Dean's Society ($2500+),Engineering Giving Societies,Active
22892,EFD,Engineering Founder's Circle ($100K LT),Engineering Giving Societies,Active
22892,ELD,Engineering High Lifetime Donor ($25K+),Engineering Giving Societies,Active
22892,ETK,Engineering $10K+ Donors ($10K+),Engineering Giving Societies,Active
22892,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
22893,NULL,NULL,NULL,NULL
22899,NULL,NULL,NULL,NULL
22901,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
22901,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22901,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
22902,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
22902,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
22902,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
22902,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
22902,HFE,Haas Foundation for Excellence,Haas Foundation for Excellence,Active
22902,HL3,Haas Partners Club,Haas Leadership Society,Active
22902,HLS,Haas Leadership Society,Haas Leadership Society,Historic
22902,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
22902,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
22902,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
22922,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
22922,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
22922,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
22922,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
22922,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22924,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
22924,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
22924,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22937,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
22937,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
22953,NULL,NULL,NULL,NULL
22961,NULL,NULL,NULL,NULL
23060,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Active
23060,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23060,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23068,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
23068,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23068,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
23068,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
23068,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
23068,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
23137,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23137,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
23137,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
23137,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
23137,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
23137,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
23153,NULL,NULL,NULL,NULL
23155,NULL,NULL,NULL,NULL
23196,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23196,HLS,Haas Leadership Society,Haas Leadership Society,Historic
23196,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23196,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23196,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23217,NULL,NULL,NULL,NULL
23218,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
23218,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
23218,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23225,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
23225,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23225,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
23225,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Active
23225,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
23225,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23225,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23266,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
23266,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Active
23273,NULL,NULL,NULL,NULL
23284,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23284,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Active
23284,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
23284,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23339,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
23339,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
23339,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Active
23339,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
23339,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23339,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23339,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23395,NULL,NULL,NULL,NULL
23400,NULL,NULL,NULL,NULL
23438,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
23438,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23438,EDS,Engineering Dean's Society ($2500+),Engineering Giving Societies,Active
23438,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
23438,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
23438,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23458,NULL,NULL,NULL,NULL
23460,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
23460,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23460,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23460,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23461,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
23461,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23461,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
23461,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23461,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23485,NULL,NULL,NULL,NULL
23487,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
23487,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23487,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23502,NULL,NULL,NULL,NULL
23519,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
23524,NULL,NULL,NULL,NULL
23528,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
23528,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
23528,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23531,CBS,CAA Bancroft Society ($1000+),CAA Fund Society,Historic
23531,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23531,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
23531,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
23531,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23531,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23531,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23543,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
23543,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23543,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
23543,HLS,Haas Leadership Society,Haas Leadership Society,Historic
23543,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23543,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23545,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23545,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
23545,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
23545,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
23545,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23545,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23546,CBS,CAA Bancroft Society ($1000+),CAA Fund Society,Historic
23546,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23546,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Active
23546,EDS,Engineering Dean's Society ($2500+),Engineering Giving Societies,Active
23546,ETK,Engineering $10K+ Donors ($10K+),Engineering Giving Societies,Active
23546,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23551,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23552,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
23552,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Active
23552,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
23552,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
23552,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
23552,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
23565,NULL,NULL,NULL,NULL
23574,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
23575,NULL,NULL,NULL,NULL
23588,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23588,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23588,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23626,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23626,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23741,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23741,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Active
23741,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
23741,L40,Loyal Giving 40 to 49 Years,Berkeley Loyal,Active
23741,L40,Loyal Giving 40 to 49 Years,Berkeley Loyal,Historic
23757,NULL,NULL,NULL,NULL
23809,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
23809,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Active
23809,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
23809,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23809,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23858,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23858,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Active
23858,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
23858,HLS,Haas Leadership Society,Haas Leadership Society,Historic
23858,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23858,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
23858,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23895,NULL,NULL,NULL,NULL
23904,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
23904,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
23904,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
23904,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
23904,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
23904,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23918,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
23942,NULL,NULL,NULL,NULL
23943,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
23946,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
23946,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23993,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
23996,NULL,NULL,NULL,NULL
23999,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
23999,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
23999,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
23999,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
23999,L40,Loyal Giving 40 to 49 Years,Berkeley Loyal,Historic
24017,NULL,NULL,NULL,NULL
24026,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
24053,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
24053,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
24053,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
24112,NULL,NULL,NULL,NULL
24166,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
24166,L40,Loyal Giving 40 to 49 Years,Berkeley Loyal,Active
24166,L40,Loyal Giving 40 to 49 Years,Berkeley Loyal,Historic
24192,NULL,NULL,NULL,NULL
24214,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
24246,NULL,NULL,NULL,NULL
24247,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
24247,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
24247,EDS,Engineering Dean's Society ($2500+),Engineering Giving Societies,Active
24247,ELD,Engineering High Lifetime Donor ($25K+),Engineering Giving Societies,Active
24247,ETK,Engineering $10K+ Donors ($10K+),Engineering Giving Societies,Active
24316,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
24316,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Historic
24316,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
24316,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
24328,NULL,NULL,NULL,NULL
24401,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
24415,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
24415,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
24415,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
24415,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
24415,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
24468,NULL,NULL,NULL,NULL
24473,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
24473,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
24473,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
24473,EDS,Engineering Dean's Society ($2500+),Engineering Giving Societies,Active
24473,ETK,Engineering $10K+ Donors ($10K+),Engineering Giving Societies,Active
24473,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
24473,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
24473,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
24508,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
24508,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
24508,HLS,Haas Leadership Society,Haas Leadership Society,Historic
24508,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
24508,L40,Loyal Giving 40 to 49 Years,Berkeley Loyal,Active
