entity_id,sport_code,sport_desc
314603,ICA,Intercollegiate Athlete
314603,WASW,Swimming & Diving - Women
314605,NULL,NULL
314614,NULL,NULL
314621,NULL,NULL
314630,NULL,NULL
314632,NULL,NULL
314635,NULL,NULL
314641,NULL,NULL
314645,NULL,NULL
314647,NULL,NULL
314650,NULL,NULL
314651,NULL,NULL
314652,NULL,NULL
314656,NULL,NULL
314657,NULL,NULL
314660,NULL,NULL
314662,NULL,NULL
314669,NULL,NULL
314674,NULL,NULL
314692,NULL,NULL
314693,NULL,NULL
314701,NULL,NULL
314703,NULL,NULL
314711,NULL,NULL
314713,NULL,NULL
314716,NULL,NULL
314720,NULL,NULL
314723,NULL,NULL
314727,RSSQ,Cal Squash Club
314732,NULL,NULL
314733,NULL,NULL
314734,NULL,NULL
314737,ICA,Intercollegiate Athlete
314737,WACC,WIA Track/Cross Country
314740,NULL,NULL
314744,NULL,NULL
314746,NULL,NULL
314747,NULL,NULL
314748,NULL,NULL
314754,NULL,NULL
314755,NULL,NULL
314761,NULL,NULL
314763,NULL,NULL
314767,NULL,NULL
314770,NULL,NULL
314772,NULL,NULL
314773,ICA,Intercollegiate Athlete
314773,MAFL,Football - Men
314775,NULL,NULL
314779,NULL,NULL
314791,NULL,NULL
314794,NULL,NULL
314803,NULL,NULL
314809,NULL,NULL
314810,NULL,NULL
314811,NULL,NULL
314812,NULL,NULL
314814,NULL,NULL
314816,NULL,NULL
314820,NULL,NULL
314824,NULL,NULL
314827,NULL,NULL
314829,NULL,NULL
314836,NULL,NULL
314837,NULL,NULL
314841,NULL,NULL
314842,NULL,NULL
314844,NULL,NULL
314846,NULL,NULL
314859,NULL,NULL
314864,NULL,NULL
314870,NULL,NULL
314878,NULL,NULL
314880,NULL,NULL
314885,NULL,NULL
314894,NULL,NULL
314895,NULL,NULL
314898,ICA,Intercollegiate Athlete
314898,MATN,Tennis - Men
314900,NULL,NULL
314904,NULL,NULL
314905,NULL,NULL
314913,NULL,NULL
314924,NULL,NULL
314934,NULL,NULL
314945,NULL,NULL
314946,NULL,NULL
314954,NULL,NULL
314959,NULL,NULL
314961,ICA,Intercollegiate Athlete
314961,MAFL,Football - Men
314987,NULL,NULL
314988,NULL,NULL
314992,NULL,NULL
314995,NULL,NULL
314998,NULL,NULL
315006,NULL,NULL
315011,NULL,NULL
315025,NULL,NULL
315030,NULL,NULL
315032,NULL,NULL
315033,NULL,NULL
315034,ICA,Intercollegiate Athlete
315034,MAFL,Football - Men
315034,MARU,Rugby - Men
315044,NULL,NULL
315048,NULL,NULL
315056,NULL,NULL
315058,NULL,NULL
315064,NULL,NULL
315070,NULL,NULL
315072,NULL,NULL
315073,NULL,NULL
315079,NULL,NULL
315081,RSLC,Cal LaCrosse Club
315082,NULL,NULL
315088,NULL,NULL
315092,NULL,NULL
315095,NULL,NULL
315096,NULL,NULL
315100,NULL,NULL
315101,NULL,NULL
315104,NULL,NULL
315106,NULL,NULL
315108,NULL,NULL
315109,NULL,NULL
315121,NULL,NULL
315124,NULL,NULL
315129,NULL,NULL
315132,NULL,NULL
315135,NULL,NULL
315138,NULL,NULL
315143,NULL,NULL
315146,NULL,NULL
315149,ICA,Intercollegiate Athlete
315149,MAFL,Football - Men
315160,NULL,NULL
315162,NULL,NULL
315164,NULL,NULL
315165,NULL,NULL
315168,ICA,Intercollegiate Athlete
315168,MATN,Tennis - Men
315176,NULL,NULL
315181,NULL,NULL
315192,NULL,NULL
315194,NULL,NULL
315196,NULL,NULL
315204,NULL,NULL
315206,NULL,NULL
315214,NULL,NULL
315215,NULL,NULL
315216,NULL,NULL
315219,NULL,NULL
315228,NULL,NULL
315229,NULL,NULL
315242,NULL,NULL
315248,NULL,NULL
315262,NULL,NULL
315264,NULL,NULL
315266,NULL,NULL
315268,NULL,NULL
315271,NULL,NULL
315273,NULL,NULL
315276,NULL,NULL
315280,NULL,NULL
315284,NULL,NULL
315288,NULL,NULL
315297,NULL,NULL
315301,NULL,NULL
315302,NULL,NULL
315304,ICA,Intercollegiate Athlete
315304,MAWP,Water Polo - Men
315304,RSWP,Cal Waterpolo Club
315308,NULL,NULL
315310,NULL,NULL
315312,NULL,NULL
315313,NULL,NULL
315316,NULL,NULL
315322,NULL,NULL
315332,NULL,NULL
315334,NULL,NULL
315339,NULL,NULL
315345,NULL,NULL
315347,NULL,NULL
315349,NULL,NULL
315363,NULL,NULL
315374,NULL,NULL
315377,NULL,NULL
315379,NULL,NULL
315381,NULL,NULL
315389,NULL,NULL
315401,NULL,NULL
315412,NULL,NULL
315413,NULL,NULL
315420,NULL,NULL
315424,NULL,NULL
315426,NULL,NULL
315429,NULL,NULL
315430,NULL,NULL
315433,NULL,NULL
315435,NULL,NULL
315448,NULL,NULL
315457,NULL,NULL
315466,NULL,NULL
315478,NULL,NULL
315479,NULL,NULL
315501,NULL,NULL
315503,NULL,NULL
315504,NULL,NULL
315511,NULL,NULL
315517,NULL,NULL
315521,NULL,NULL
315522,NULL,NULL
315524,NULL,NULL
315527,RSBX,Cal Boxing Club
315529,NULL,NULL
315533,NULL,NULL
315534,NULL,NULL
315536,NULL,NULL
315547,NULL,NULL
315548,NULL,NULL
315555,NULL,NULL
315567,RSLC,Cal LaCrosse Club
315572,NULL,NULL
315576,ICA,Intercollegiate Athlete
315576,MATL,Track & Field - Men
315581,NULL,NULL
315584,ICA,Intercollegiate Athlete
315584,MAWP,Water Polo - Men
315587,NULL,NULL
315589,NULL,NULL
315590,NULL,NULL
315592,NULL,NULL
315596,NULL,NULL
315605,NULL,NULL
315618,NULL,NULL
315619,NULL,NULL
315624,NULL,NULL
315626,ICA,Intercollegiate Athlete
315626,MATL,Track & Field - Men
315628,NULL,NULL
315631,NULL,NULL
315635,NULL,NULL
315637,NULL,NULL
315641,NULL,NULL
315642,NULL,NULL
315643,NULL,NULL
315646,NULL,NULL
315650,NULL,NULL
315658,NULL,NULL
315671,NULL,NULL
315678,NULL,NULL
315689,RSC,Rec Sports Club Member
315691,NULL,NULL
315692,NULL,NULL
315698,NULL,NULL
315699,NULL,NULL
315700,NULL,NULL
315705,NULL,NULL
315711,NULL,NULL
315713,NULL,NULL
315719,NULL,NULL
315722,NULL,NULL
315723,NULL,NULL
315725,NULL,NULL
315726,NULL,NULL
315728,NULL,NULL
315732,NULL,NULL
315736,ICA,Intercollegiate Athlete
315736,WACW,Crew - Women
315744,NULL,NULL
315747,NULL,NULL
315748,NULL,NULL
315755,NULL,NULL
315758,NULL,NULL
315762,NULL,NULL
315772,NULL,NULL
315775,NULL,NULL
315776,NULL,NULL
315777,NULL,NULL
315778,ICA,Intercollegiate Athlete
315778,MACC,Crew - Men
315778,RSC,Rec Sports Club Member
315778,RSCW,Cal Lightweight Crew Club
315782,NULL,NULL
315783,NULL,NULL
315787,NULL,NULL
315788,NULL,NULL
315791,NULL,NULL
315792,NULL,NULL
315794,NULL,NULL
315800,NULL,NULL
315805,NULL,NULL
315808,NULL,NULL
315810,NULL,NULL
315815,NULL,NULL
315816,ICA,Intercollegiate Athlete
315816,MACC,Crew - Men
315822,NULL,NULL
315827,NULL,NULL
315835,NULL,NULL
315844,NULL,NULL
315845,NULL,NULL
315846,NULL,NULL
315853,NULL,NULL
315860,NULL,NULL
315867,NULL,NULL
315869,NULL,NULL
315873,NULL,NULL
315888,NULL,NULL
315891,NULL,NULL
315895,NULL,NULL
315913,NULL,NULL
315919,NULL,NULL
315923,NULL,NULL
315928,NULL,NULL
315933,NULL,NULL
315939,NULL,NULL
315942,NULL,NULL
315949,NULL,NULL
315950,NULL,NULL
315954,NULL,NULL
315958,NULL,NULL
315960,NULL,NULL
315961,NULL,NULL
315963,NULL,NULL
315971,NULL,NULL
315972,NULL,NULL
315975,NULL,NULL
315978,NULL,NULL
315983,NULL,NULL
315984,NULL,NULL
315985,NULL,NULL
315986,NULL,NULL
315992,NULL,NULL
315998,NULL,NULL
316005,NULL,NULL
316007,NULL,NULL
316014,NULL,NULL
316018,NULL,NULL
316019,NULL,NULL
316020,NULL,NULL
316024,NULL,NULL
316029,NULL,NULL
316044,NULL,NULL
316046,NULL,NULL
316047,NULL,NULL
316060,NULL,NULL
316062,NULL,NULL
316071,NULL,NULL
316074,NULL,NULL
316076,NULL,NULL
316077,NULL,NULL
316080,NULL,NULL
316081,NULL,NULL
316085,NULL,NULL
316090,NULL,NULL
316104,NULL,NULL
316109,NULL,NULL
316110,NULL,NULL
316118,NULL,NULL
316121,NULL,NULL
316131,NULL,NULL
316135,NULL,NULL
316146,NULL,NULL
316147,NULL,NULL
316154,RSBX,Cal Boxing Club
316156,NULL,NULL
316158,NULL,NULL
316167,NULL,NULL
316168,NULL,NULL
316173,NULL,NULL
316176,NULL,NULL
316184,NULL,NULL
316185,NULL,NULL
316186,NULL,NULL
316199,NULL,NULL
316204,NULL,NULL
316228,NULL,NULL
316239,ICA,Intercollegiate Athlete
316239,WACW,Crew - Women
316244,NULL,NULL
316248,ICA,Intercollegiate Athlete
316248,WASW,Swimming & Diving - Women
316249,NULL,NULL
316255,NULL,NULL
316267,NULL,NULL
316272,NULL,NULL
316274,NULL,NULL
316280,NULL,NULL
316286,NULL,NULL
316289,NULL,NULL
316291,NULL,NULL
316300,RSHB,Cal Handball Club
316302,NULL,NULL
316303,NULL,NULL
316304,NULL,NULL
316306,NULL,NULL
316310,NULL,NULL
316315,ICA,Intercollegiate Athlete
316315,WAGY,Gymnastics - Women
316318,NULL,NULL
316324,NULL,NULL
316330,NULL,NULL
316335,NULL,NULL
316339,NULL,NULL
316341,NULL,NULL
316346,NULL,NULL
316350,NULL,NULL
316352,NULL,NULL
316359,NULL,NULL
316372,NULL,NULL
316374,NULL,NULL
316378,NULL,NULL
316383,ICA,Intercollegiate Athlete
316383,WACC,WIA Track/Cross Country
316384,NULL,NULL
316389,NULL,NULL
316394,NULL,NULL
316398,NULL,NULL
316404,NULL,NULL
316407,NULL,NULL
316408,NULL,NULL
316410,NULL,NULL
316416,NULL,NULL
316417,NULL,NULL
316422,NULL,NULL
316423,NULL,NULL
316426,NULL,NULL
316427,NULL,NULL
316429,NULL,NULL
316431,NULL,NULL
316441,NULL,NULL
316451,NULL,NULL
316452,NULL,NULL
316457,NULL,NULL
316468,NULL,NULL
316470,NULL,NULL
316474,NULL,NULL
316477,NULL,NULL
316482,NULL,NULL
316495,NULL,NULL
316501,NULL,NULL
316506,NULL,NULL
316507,NULL,NULL
316512,NULL,NULL
316514,NULL,NULL
316520,ICA,Intercollegiate Athlete
316520,WACW,Crew - Women
316522,NULL,NULL
316525,NULL,NULL
316528,NULL,NULL
316532,NULL,NULL
316544,NULL,NULL
316549,NULL,NULL
316570,NULL,NULL
316571,NULL,NULL
316575,NULL,NULL
316585,NULL,NULL
316589,NULL,NULL
316595,NULL,NULL
316597,NULL,NULL
316598,NULL,NULL
316605,NULL,NULL
316606,NULL,NULL
316607,NULL,NULL
316611,NULL,NULL
316612,NULL,NULL
316614,NULL,NULL
316626,NULL,NULL
316631,NULL,NULL
316636,NULL,NULL
316637,NULL,NULL
316640,RSBD,Cal Badminton Club
316643,NULL,NULL
316647,NULL,NULL
316649,NULL,NULL
316658,NULL,NULL
316659,NULL,NULL
316663,ICA,Intercollegiate Athlete
316663,WACW,Crew - Women
316666,NULL,NULL
316677,NULL,NULL
316679,NULL,NULL
316698,NULL,NULL
316710,NULL,NULL
316725,NULL,NULL
316731,NULL,NULL
316734,NULL,NULL
316735,NULL,NULL
316737,NULL,NULL
316738,ICA,Intercollegiate Athlete
316738,MASW,Swimming & Diving - Men
316739,NULL,NULL
316740,NULL,NULL
316742,NULL,NULL
316744,NULL,NULL
316750,NULL,NULL
316763,NULL,NULL
316768,NULL,NULL
316770,NULL,NULL
316775,NULL,NULL
316776,NULL,NULL
316787,NULL,NULL
316789,NULL,NULL
316791,NULL,NULL
316793,NULL,NULL
316795,NULL,NULL
316802,NULL,NULL
316804,NULL,NULL
316806,NULL,NULL
316812,NULL,NULL
316817,NULL,NULL
316825,NULL,NULL
316828,NULL,NULL
316833,NULL,NULL
316836,NULL,NULL
316843,NULL,NULL
316847,NULL,NULL
316848,NULL,NULL
316852,NULL,NULL
316854,NULL,NULL
316855,NULL,NULL
316862,NULL,NULL
316863,NULL,NULL
316865,NULL,NULL
316868,NULL,NULL
316870,NULL,NULL
316871,NULL,NULL
316875,NULL,NULL
316877,NULL,NULL
316884,NULL,NULL
316889,NULL,NULL
316890,NULL,NULL
316892,NULL,NULL
316897,NULL,NULL
316901,NULL,NULL
316902,NULL,NULL
316903,ICA,Intercollegiate Athlete
316903,MAFL,Football - Men
316904,RSCS,Cal Ski Team
316908,NULL,NULL
316910,NULL,NULL
316912,NULL,NULL
316914,NULL,NULL
316916,NULL,NULL
316918,NULL,NULL
316920,ICA,Intercollegiate Athlete
316920,MAGY,Gymnastics - Men
316921,NULL,NULL
316923,NULL,NULL
316927,NULL,NULL
316930,NULL,NULL
316933,NULL,NULL
316935,NULL,NULL
316937,NULL,NULL
316938,NULL,NULL
316941,NULL,NULL
316945,NULL,NULL
316947,NULL,NULL
316948,NULL,NULL
316951,NULL,NULL
316953,NULL,NULL
316957,NULL,NULL
316959,NULL,NULL
316962,NULL,NULL
316963,NULL,NULL
316977,NULL,NULL
316978,NULL,NULL
316979,NULL,NULL
316991,NULL,NULL
316999,NULL,NULL
317000,NULL,NULL
317001,NULL,NULL
317002,NULL,NULL
317007,NULL,NULL
317009,ICA,Intercollegiate Athlete
317009,WATN,Tennis - Women
317009,WAVB,Volleyball - Women
317011,NULL,NULL
317013,ICA,Intercollegiate Athlete
317013,MACC,Crew - Men
317013,RSCW,Cal Lightweight Crew Club
317015,NULL,NULL
317021,NULL,NULL
317025,NULL,NULL
317030,NULL,NULL
317032,NULL,NULL
317039,NULL,NULL
317040,NULL,NULL
317042,NULL,NULL
317045,NULL,NULL
317050,NULL,NULL
317055,NULL,NULL
317058,NULL,NULL
317070,NULL,NULL
317072,NULL,NULL
317074,NULL,NULL
317075,NULL,NULL
317080,NULL,NULL
317081,NULL,NULL
317087,NULL,NULL
317095,NULL,NULL
317102,NULL,NULL
317114,NULL,NULL
317115,RSC,Rec Sports Club Member
317119,NULL,NULL
317125,NULL,NULL
317128,NULL,NULL
317132,NULL,NULL
317138,NULL,NULL
317143,NULL,NULL
317147,NULL,NULL
317148,NULL,NULL
317158,NULL,NULL
317163,NULL,NULL
317169,NULL,NULL
317182,NULL,NULL
317183,NULL,NULL
317199,NULL,NULL
317209,NULL,NULL
317222,NULL,NULL
317226,NULL,NULL
317234,NULL,NULL
317250,NULL,NULL
317254,NULL,NULL
317262,NULL,NULL
317264,NULL,NULL
317266,NULL,NULL
317270,NULL,NULL
317272,NULL,NULL
317279,NULL,NULL
317280,NULL,NULL
317281,NULL,NULL
317288,NULL,NULL
317289,NULL,NULL
317294,NULL,NULL
317296,NULL,NULL
317297,NULL,NULL
317299,NULL,NULL
317305,NULL,NULL
317307,NULL,NULL
317308,NULL,NULL
317314,NULL,NULL
317320,NULL,NULL
317323,NULL,NULL
317337,NULL,NULL
317341,NULL,NULL
317348,NULL,NULL
317355,NULL,NULL
317358,NULL,NULL
317359,NULL,NULL
317361,NULL,NULL
317367,ICA,Intercollegiate Athlete
317367,WASB,Softball - Women
317372,ICA,Intercollegiate Athlete
317372,WASW,Swimming & Diving - Women
317373,NULL,NULL
317377,NULL,NULL
317383,NULL,NULL
317390,NULL,NULL
317395,NULL,NULL
317400,NULL,NULL
317421,NULL,NULL
317423,NULL,NULL
317426,NULL,NULL
317431,NULL,NULL
317433,NULL,NULL
317435,ICA,Intercollegiate Athlete
317435,MABS,Baseball - Men
317439,NULL,NULL
317449,NULL,NULL
317451,NULL,NULL
317462,NULL,NULL
317465,NULL,NULL
317481,NULL,NULL
317482,NULL,NULL
317487,NULL,NULL
317494,NULL,NULL
317498,NULL,NULL
317500,NULL,NULL
317512,NULL,NULL
317518,NULL,NULL
317519,NULL,NULL
317521,NULL,NULL
317525,NULL,NULL
317534,NULL,NULL
317537,NULL,NULL
317539,NULL,NULL
317544,NULL,NULL
317548,NULL,NULL
317550,ICA,Intercollegiate Athlete
317550,MAFL,Football - Men
317552,NULL,NULL
317556,ICA,Intercollegiate Athlete
317556,MAFL,Football - Men
317559,NULL,NULL
317563,NULL,NULL
317567,NULL,NULL
317569,NULL,NULL
317592,NULL,NULL
317594,NULL,NULL
317603,NULL,NULL
317616,NULL,NULL
317629,NULL,NULL
317643,NULL,NULL
317644,NULL,NULL
317650,NULL,NULL
317653,NULL,NULL
317654,NULL,NULL
317658,NULL,NULL
317660,NULL,NULL
317661,NULL,NULL
317665,NULL,NULL
317667,NULL,NULL
317671,NULL,NULL
317681,NULL,NULL
317686,NULL,NULL
317687,NULL,NULL
317689,NULL,NULL
317691,NULL,NULL
317695,NULL,NULL
317705,NULL,NULL
317706,NULL,NULL
317708,NULL,NULL
317709,NULL,NULL
317714,NULL,NULL
317721,NULL,NULL
317730,NULL,NULL
317733,NULL,NULL
317744,NULL,NULL
317745,NULL,NULL
317749,NULL,NULL
317756,NULL,NULL
317758,NULL,NULL
317766,NULL,NULL
317768,NULL,NULL
317774,NULL,NULL
317775,RSRQ,Cal Racquetball Club
317778,NULL,NULL
317779,NULL,NULL
317789,NULL,NULL
317791,NULL,NULL
317792,NULL,NULL
317797,NULL,NULL
317801,NULL,NULL
317810,NULL,NULL
317821,NULL,NULL
317827,NULL,NULL
317831,NULL,NULL
317832,NULL,NULL
317847,NULL,NULL
317849,NULL,NULL
317853,NULL,NULL
317854,ICA,Intercollegiate Athlete
317854,MAFL,Football - Men
317854,MARU,Rugby - Men
317854,RSIS,Intramural Sports Manager
317855,NULL,NULL
317862,NULL,NULL
317864,NULL,NULL
317865,NULL,NULL
317866,ICA,Intercollegiate Athlete
317866,WACC,WIA Track/Cross Country
317867,NULL,NULL
317868,ICA,Intercollegiate Athlete
317868,MAFL,Football - Men
317869,NULL,NULL
317880,NULL,NULL
317886,NULL,NULL
317888,NULL,NULL
317889,NULL,NULL
317890,NULL,NULL
317891,NULL,NULL
317893,NULL,NULL
317895,NULL,NULL
317905,NULL,NULL
317907,NULL,NULL
317912,NULL,NULL
317916,NULL,NULL
317927,NULL,NULL
317929,NULL,NULL
317942,NULL,NULL
317954,NULL,NULL
317956,NULL,NULL
317957,NULL,NULL
317965,NULL,NULL
317974,NULL,NULL
317975,NULL,NULL
317977,NULL,NULL
317985,NULL,NULL
317986,NULL,NULL
317987,NULL,NULL
317993,NULL,NULL
317996,NULL,NULL
317997,ICA,Intercollegiate Athlete
317997,WATN,Tennis - Women
318000,NULL,NULL
318001,NULL,NULL
318005,NULL,NULL
318007,NULL,NULL
318033,NULL,NULL
318034,NULL,NULL
318035,NULL,NULL
318039,ICA,Intercollegiate Athlete
318039,WAFH,Field Hockey - Women
318040,NULL,NULL
318045,NULL,NULL
318048,NULL,NULL
318052,NULL,NULL
318053,NULL,NULL
318055,NULL,NULL
318057,NULL,NULL
318060,NULL,NULL
318064,RSSQ,Cal Squash Club
318066,NULL,NULL
318069,ICA,Intercollegiate Athlete
318069,WASB,Softball - Women
318071,NULL,NULL
318074,NULL,NULL
318077,NULL,NULL
318091,NULL,NULL
318092,NULL,NULL
318094,NULL,NULL
318096,NULL,NULL
318102,NULL,NULL
318107,NULL,NULL
318108,NULL,NULL
318116,NULL,NULL
318117,NULL,NULL
318125,NULL,NULL
318126,NULL,NULL
318132,NULL,NULL
318133,NULL,NULL
318135,NULL,NULL
318138,NULL,NULL
318141,NULL,NULL
318144,NULL,NULL
318149,NULL,NULL
318153,NULL,NULL
318156,NULL,NULL
318157,NULL,NULL
318160,NULL,NULL
318162,ICA,Intercollegiate Athlete
318162,MAFL,Football - Men
318162,MARU,Rugby - Men
318163,NULL,NULL
318168,NULL,NULL
318172,NULL,NULL
318175,NULL,NULL
318181,NULL,NULL
318204,NULL,NULL
318210,NULL,NULL
318211,NULL,NULL
318223,NULL,NULL
318224,NULL,NULL
318227,NULL,NULL
318229,NULL,NULL
318230,RSBD,Cal Badminton Club
318230,RSC,Rec Sports Club Member
318232,NULL,NULL
318236,NULL,NULL
318238,NULL,NULL
318240,NULL,NULL
318241,NULL,NULL
318248,NULL,NULL
318255,NULL,NULL
318256,NULL,NULL
318259,NULL,NULL
318273,NULL,NULL
318274,NULL,NULL
318275,NULL,NULL
318282,NULL,NULL
318283,NULL,NULL
318284,NULL,NULL
318295,NULL,NULL
318296,NULL,NULL
318298,NULL,NULL
318301,NULL,NULL
318303,NULL,NULL
318309,NULL,NULL
318311,NULL,NULL
318315,NULL,NULL
318317,NULL,NULL
318318,NULL,NULL
318321,NULL,NULL
318326,NULL,NULL
318329,RSSQ,Cal Squash Club
318331,NULL,NULL
318335,NULL,NULL
318336,NULL,NULL
318343,NULL,NULL
318347,NULL,NULL
318350,NULL,NULL
318352,NULL,NULL
318353,NULL,NULL
318354,NULL,NULL
318357,RSSL,Cal Sailing Club
318361,RSHB,Cal Handball Club
318367,NULL,NULL
318368,NULL,NULL
318369,NULL,NULL
318373,NULL,NULL
318377,NULL,NULL
318384,NULL,NULL
318390,NULL,NULL
318393,ICA,Intercollegiate Athlete
318393,WACW,Crew - Women
318398,NULL,NULL
318401,NULL,NULL
318405,NULL,NULL
318413,NULL,NULL
318420,NULL,NULL
318429,NULL,NULL
318432,NULL,NULL
318433,NULL,NULL
318434,NULL,NULL
318435,NULL,NULL
318451,NULL,NULL
318455,NULL,NULL
318456,ICA,Intercollegiate Athlete
318456,MAWP,Water Polo - Men
318459,NULL,NULL
318461,NULL,NULL
318462,NULL,NULL
318465,NULL,NULL
318475,NULL,NULL
318477,NULL,NULL
318482,NULL,NULL
318484,NULL,NULL
318487,NULL,NULL
318490,NULL,NULL
318494,NULL,NULL
318496,NULL,NULL
318498,ICA,Intercollegiate Athlete
318498,MAGO,Golf - Men
318505,NULL,NULL
318513,NULL,NULL
318514,NULL,NULL
318517,NULL,NULL
318519,NULL,NULL
318523,NULL,NULL
318525,NULL,NULL
318529,NULL,NULL
318530,ICA,Intercollegiate Athlete
318530,WABB,Basketball - Women
318540,NULL,NULL
318541,NULL,NULL
318542,NULL,NULL
318543,NULL,NULL
318546,NULL,NULL
318554,NULL,NULL
318558,NULL,NULL
318560,NULL,NULL
318566,NULL,NULL
318567,NULL,NULL
318576,NULL,NULL
318577,NULL,NULL
318584,NULL,NULL
318591,NULL,NULL
318598,NULL,NULL
318599,NULL,NULL
318610,NULL,NULL
318619,NULL,NULL
318623,NULL,NULL
318628,NULL,NULL
318632,NULL,NULL
318636,NULL,NULL
318648,NULL,NULL
318650,NULL,NULL
318651,NULL,NULL
318652,NULL,NULL
318653,NULL,NULL
318654,NULL,NULL
318655,NULL,NULL
318659,NULL,NULL
318660,NULL,NULL
318661,NULL,NULL
318663,NULL,NULL
318664,NULL,NULL
318670,NULL,NULL
318671,NULL,NULL
318672,NULL,NULL
318673,NULL,NULL
318675,NULL,NULL
318676,NULL,NULL
318680,NULL,NULL
318681,NULL,NULL
318682,NULL,NULL
318687,NULL,NULL
318688,RSBK,Cal Basketball Club
318688,RSRQ,Cal Racquetball Club
318689,NULL,NULL
318692,NULL,NULL
318695,RSC,Rec Sports Club Member
318695,RSCS,Cal Ski Team
318697,NULL,NULL
318698,NULL,NULL
318700,NULL,NULL
318704,NULL,NULL
318705,NULL,NULL
318721,NULL,NULL
318724,NULL,NULL
318728,NULL,NULL
318731,NULL,NULL
318735,NULL,NULL
318739,NULL,NULL
318740,NULL,NULL
318742,NULL,NULL
318743,NULL,NULL
318757,ICA,Intercollegiate Athlete
318757,MATL,Track & Field - Men
318762,NULL,NULL
318765,NULL,NULL
318766,NULL,NULL
318767,NULL,NULL
318768,NULL,NULL
318774,NULL,NULL
318778,NULL,NULL
318781,NULL,NULL
318782,NULL,NULL
318786,NULL,NULL
318792,NULL,NULL
318794,NULL,NULL
318796,NULL,NULL
318801,NULL,NULL
318803,NULL,NULL
318809,NULL,NULL
318810,NULL,NULL
318815,NULL,NULL
318819,RSBD,Cal Badminton Club
318821,NULL,NULL
318822,NULL,NULL
318823,NULL,NULL
318824,NULL,NULL
318836,NULL,NULL
318840,NULL,NULL
318841,NULL,NULL
318844,NULL,NULL
318848,NULL,NULL
318849,NULL,NULL
318853,NULL,NULL
318854,NULL,NULL
318867,ICA,Intercollegiate Athlete
318867,MATN,Tennis - Men
318884,NULL,NULL
318886,NULL,NULL
318892,NULL,NULL
318897,NULL,NULL
318902,ICA,Intercollegiate Athlete
318902,WACW,Crew - Women
318905,NULL,NULL
318907,NULL,NULL
318909,NULL,NULL
318914,NULL,NULL
318916,NULL,NULL
318917,NULL,NULL
318920,NULL,NULL
318921,NULL,NULL
318923,NULL,NULL
318924,NULL,NULL
318925,NULL,NULL
318929,NULL,NULL
318937,NULL,NULL
318940,NULL,NULL
318941,NULL,NULL
318954,NULL,NULL
318962,NULL,NULL
318967,NULL,NULL
318968,NULL,NULL
318976,NULL,NULL
318978,NULL,NULL
318982,NULL,NULL
319003,NULL,NULL
319010,NULL,NULL
319012,NULL,NULL
319018,NULL,NULL
319024,NULL,NULL
319025,NULL,NULL
319031,ICA,Intercollegiate Athlete
319031,WACW,Crew - Women
319045,NULL,NULL
319048,NULL,NULL
319050,ICA,Intercollegiate Athlete
319050,MARU,Rugby - Men
319053,NULL,NULL
319055,NULL,NULL
319063,NULL,NULL
319064,NULL,NULL
319069,NULL,NULL
319071,NULL,NULL
319085,NULL,NULL
319094,NULL,NULL
319105,NULL,NULL
319108,NULL,NULL
319117,NULL,NULL
319120,NULL,NULL
319123,NULL,NULL
319124,NULL,NULL
319125,NULL,NULL
319128,ICA,Intercollegiate Athlete
319128,WASW,Swimming & Diving - Women
319129,NULL,NULL
319139,NULL,NULL
319164,NULL,NULL
319167,NULL,NULL
319170,NULL,NULL
319175,NULL,NULL
319177,NULL,NULL
319178,NULL,NULL
319182,NULL,NULL
319189,NULL,NULL
319194,NULL,NULL
319205,NULL,NULL
319208,NULL,NULL
319212,NULL,NULL
319218,NULL,NULL
319220,NULL,NULL
319221,NULL,NULL
319224,NULL,NULL
319228,NULL,NULL
319229,NULL,NULL
319233,NULL,NULL
319235,NULL,NULL
319236,NULL,NULL
319237,NULL,NULL
319240,NULL,NULL
319247,NULL,NULL
319253,NULL,NULL
319260,NULL,NULL
319262,NULL,NULL
319270,NULL,NULL
319271,NULL,NULL
319272,NULL,NULL
319273,NULL,NULL
319275,NULL,NULL
319278,NULL,NULL
319282,NULL,NULL
319284,NULL,NULL
319300,NULL,NULL
319309,NULL,NULL
319311,NULL,NULL
319312,NULL,NULL
319314,NULL,NULL
319315,NULL,NULL
319318,NULL,NULL
319320,NULL,NULL
319326,NULL,NULL
319330,NULL,NULL
319339,NULL,NULL
319347,NULL,NULL
319350,NULL,NULL
319358,NULL,NULL
319361,NULL,NULL
319363,NULL,NULL
319367,NULL,NULL
319371,NULL,NULL
319372,NULL,NULL
319373,ICA,Intercollegiate Athlete
319373,MACC,Crew - Men
319373,RSCW,Cal Lightweight Crew Club
319380,NULL,NULL
319387,NULL,NULL
319388,NULL,NULL
319389,NULL,NULL
319395,NULL,NULL
319400,NULL,NULL
319403,NULL,NULL
319405,NULL,NULL
319406,NULL,NULL
319408,NULL,NULL
319410,NULL,NULL
319411,NULL,NULL
319412,NULL,NULL
319414,NULL,NULL
319415,NULL,NULL
319417,NULL,NULL
319418,NULL,NULL
319422,NULL,NULL
319425,ICA,Intercollegiate Athlete
319425,MACC,Crew - Men
319425,RSCW,Cal Lightweight Crew Club
319434,NULL,NULL
319436,NULL,NULL
319443,NULL,NULL
319446,NULL,NULL
319451,NULL,NULL
319452,NULL,NULL
319458,NULL,NULL
319467,NULL,NULL
319468,NULL,NULL
